"time","dt","x","y","z","lat","long","alt",
,,-2701068.9642,-4256814.2661,3882743.7613,37.7884,-122.3963,305.8379,
,,-2701009.881,-4256742.0139,3882740.4317,37.7888,-122.3962,230.5689,
,,-2701033.6004,-4256795.082,3882763.2624,37.7887,-122.3961,290.0126,
,,-2701065.1248,-4256784.9331,3882743.5772,37.7885,-122.3964,284.526,
,,-2701016.0988,-4256738.6609,3882726.0651,37.7887,-122.3962,222.161,
,,-2701002.2966,-4256700.9251,3882715.6553,37.7889,-122.3963,184.7581,
,,-2701078.8867,-4256848.7801,3882758.8624,37.7883,-122.3962,342.3228,
,,-2701078.1509,-4256826.3362,3882740.4494,37.7882,-122.3963,315.7524,
,,-2701126.4374,-4256865.9335,3882748.2329,37.788,-122.3965,367.3895,
,,-2701096.8815,-4256847.5913,3882730.0726,37.788,-122.3963,331.5081,
,,-2701062.1056,-4256792.0562,3882731.4842,37.7884,-122.3964,280.5908,
,,-2701076.55,-4256800.5548,3882748.2796,37.7884,-122.3964,302.669,
,,-2701045.5112,-4256752.9981,3882697.372,37.7884,-122.3964,226.5997,
,,-2701040.745,-4256715.6396,3882697.8604,37.7886,-122.3966,199.9523,
,,-2701075.4259,-4256745.1001,3882730.7499,37.7886,-122.3968,254.448,
,,-2701039.0117,-4256662.2941,3882706.1277,37.7889,-122.3969,168.6881,
,,-2701006.6434,-4256694.6588,3882691.6118,37.7887,-122.3964,167.6845,
,,-2701017.7635,-4256675.1725,3882703.1645,37.7889,-122.3966,166.469,
,,-2701048.6761,-4256674.1464,3882707.0618,37.7888,-122.3969,181.2612,
,,-2701050.0387,-4256715.0769,3882703.2688,37.7886,-122.3967,206.8259,
,,-2700997.4573,-4256648.1689,3882705.8668,37.7891,-122.3966,141.5082,
,,-2700986.5778,-4256660.9754,3882710.923,37.7891,-122.3964,148.5454,
,,-2701005.999,-4256663.314,3882698.6789,37.7889,-122.3966,150.8264,
,,-2700992.3342,-4256639.5708,3882695.0847,37.789,-122.3966,126.9949,
,,-2701053.5853,-4256728.3347,3882726.6826,37.7887,-122.3967,231.521,
,,-2701034.1995,-4256686.9524,3882714.6212,37.7888,-122.3967,188.3088,
,,-2701030.0814,-4256704.7242,3882699.3593,37.7887,-122.3966,189.0721,
,,-2701017.7485,-4256757.1216,3882707.5165,37.7885,-122.3961,223.8123,
,,-2700990.5394,-4256692.3539,3882708.5877,37.7889,-122.3963,169.7299,
,,-2700988.9907,-4256624.5658,3882687.8327,37.7891,-122.3967,111.1232,
,,-2701021.0202,-4256642.5781,3882713.8813,37.7891,-122.3969,152.6654,
,,-2700966.8275,-4256589.9073,3882681.3594,37.7893,-122.3967,74.6457,
,,-2700955.0034,-4256593.0492,3882692.6057,37.7894,-122.3965,78.6272,
,,-2700977.9183,-4256603.3849,3882685.9355,37.7892,-122.3967,91.139,
,,-2701016.4819,-4256645.4709,3882676.6214,37.7888,-122.3968,129.8429,
,,-2700995.9084,-4256618.1724,3882656.2887,37.7889,-122.3968,90.4573,
,,-2701018.0267,-4256686.1271,3882678.7454,37.7886,-122.3966,158.9274,
,,-2701016.5489,-4256609.7649,3882660.2887,37.7889,-122.397,96.0377,
,,-2701024.6761,-4256682.8087,3882654.7816,37.7885,-122.3967,144.8447,
,,-2701023.5561,-4256675.925,3882662.6093,37.7886,-122.3967,144.5736,
,,-2701019.8301,-4256689.8584,3882660.4461,37.7885,-122.3966,150.9679,
,,-2700986.3557,-4256672.8988,3882674.1657,37.7888,-122.3963,133.8844,
,,-2700977.562,-4256707.0359,3882705.6066,37.7889,-122.3961,172.2056,
,,-2700988.5741,-4256744.8447,3882716.5106,37.7887,-122.3959,208.7787,
,,-2700972.0647,-4256748.7419,3882718.4921,37.7888,-122.3958,205.6032,
,,-2700990.1742,-4256780.2871,3882721.9449,37.7886,-122.3957,236.4361,
,,-2700979.2733,-4256752.1652,3882712.084,37.7887,-122.3958,207.0131,
,,-2701005.3542,-4256805.8609,3882720.3302,37.7884,-122.3957,258.9389,
,,-2701003.4352,-4256765.989,3882712.6635,37.7886,-122.3959,226.8228,
,,-2701006.8132,-4256698.0417,3882686.6651,37.7887,-122.3964,166.9825,
,,-2700978.7319,-4256770.9897,3882719.3968,37.7886,-122.3957,223.826,
,,-2700985.816,-4256739.321,3882708.4296,37.7887,-122.3959,198.9734,
,,-2701002.2665,-4256760.8035,3882721.5985,37.7886,-122.396,228.3427,
,,-2700986.8128,-4256768.1938,3882748.4076,37.7888,-122.3958,243.1583,
,,-2700973.9746,-4256777.0441,3882725.559,37.7887,-122.3956,229.6277,
,,-2700935.8607,-4256728.439,3882688.0482,37.7888,-122.3955,158.0721,
,,-2700923.5066,-4256668.0905,3882673.3082,37.789,-122.3958,103.5399,
,,-2700995.2949,-4256787.8009,3882663.1643,37.7881,-122.3957,207.6005,
,,-2700928.6273,-4256821.6253,3882691.9117,37.7884,-122.3949,219.5591,
,,-2701022.9145,-4256866.402,3882631.1819,37.7874,-122.3955,252.1478,
,,-2700909.6461,-4256792.2621,3882653.7597,37.7883,-122.3949,168.5511,
,,-2700902.7547,-4256819.2496,3882666.8108,37.7883,-122.3947,191.639,
,,-2700933.4754,-4256736.8265,3882677.1439,37.7886,-122.3955,155.9774,
,,-2700958.4938,-4256935.1364,3882737.4315,37.7881,-122.3945,335.8418,
,,-2700965.1939,-4256702.031,3882678.557,37.7887,-122.396,147.0544,
,,-2700997.2505,-4256661.7028,3882661.1011,37.7887,-122.3965,123.0211,
,,-2700992.5496,-4256696.4232,3882656.1707,37.7885,-122.3963,141.1778,

