aX,aY,aZ,temperature,gX,gY,gZ
-1720,2236,17752,16.25,1039,-101,-2251
2692,2392,15192,16.2,-5362,1746,-2861
696,3804,11592,16.39,4157,1966,-1018
-136,5600,19176,16.29,882,-2544,-1337
-2492,3348,21984,16.2,649,4020,-890
-2460,1536,22408,16.25,-2202,1410,-205
-88,2404,13468,16.25,-3686,-1397,1267
488,2624,12188,16.29,-369,-192,652
3040,3612,16476,16.29,1240,-374,-445
428,2196,19720,16.25,1652,-118,-3209
-1252,2764,19520,16.25,-2415,250,-5504
840,3472,12708,16.29,1805,1151,948
-2584,3004,17136,16.39,2870,1311,360
-2180,3532,16088,16.34,1004,-418,437
1560,3848,16780,16.29,2240,1829,1601
-1196,3680,18204,16.29,-3220,1789,-92
1180,4320,14488,16.25,1392,-1468,2575
-176,2024,18144,16.29,-1296,209,2331
-2000,1736,16568,16.29,2645,-5139,4511
1388,3656,16784,16.34,3323,-368,-2884
3736,3124,20892,16.29,859,-7,-2223
-3504,1820,19808,16.29,466,-598,1423
-2148,2776,23328,16.34,618,588,754
-804,2916,14432,16.29,855,-625,2081
-1824,3752,17348,16.39,389,1927,-892
1832,6304,18096,16.34,-56,249,2900
-3696,1956,19216,16.29,-501,232,1188
156,1468,18932,16.39,-1213,1249,2006
1752,3080,13512,16.34,1063,-2323,2958
840,2104,16208,16.29,1679,-1227,-2812
3872,5108,24192,16.29,-1034,-1334,-1750
-4628,1016,20080,16.29,-718,-1823,-1698
232,2788,15672,16.34,-2743,851,-3902
796,2464,8968,16.34,4441,-2733,-4712
-2008,4072,18536,16.39,1428,1700,-4013
-2156,4300,21176,16.29,128,1068,1835
-4256,2184,24404,16.39,-3136,234,2891
992,1592,15784,16.34,-4317,-34,1904
104,2552,13440,16.34,0,-2123,1746
1356,3956,15476,16.29,-229,-1075,-354
-2100,3084,20648,16.39,573,-1251,-4345
-2664,2080,23124,16.34,-4296,1160,-4029
4228,3492,13176,16.39,-186,-800,-799
316,2788,13288,16.39,1066,-213,-380
616,4432,14776,16.34,793,245,-728
1568,3868,19596,16.39,808,802,-408
-3816,2208,23960,16.39,-3323,1308,713
600,2636,18236,16.34,-3152,415,2788
1216,2472,15224,16.29,1272,658,2806
3100,3752,13272,16.39,1571,-1305,49
-2972,2776,20368,16.39,62,-1310,-4466
-1124,2324,19760,16.34,-3384,887,-6656
2364,3444,16788,16.34,1031,97,-393
-600,3432,15608,16.29,1018,1821,165
16,4004,11892,16.34,-324,770,985
1812,4512,21200,16.34,-1136,-603,1762
-1320,3508,16236,16.39,3565,3538,2137
-312,3444,17800,16.34,2672,-267,3570
-1060,2288,16416,16.34,200,150,598
-748,2580,15040,16.39,-2390,-1370,1321
-1288,3784,17272,16.34,-93,83,605
884,3608,21480,16.34,-48,-2350,-1212
-3312,1920,22712,16.29,-2547,1184,-2087
1348,2420,15524,16.29,-670,436,169
48,2500,13208,16.34,1057,723,-1339
912,4096,16300,16.29,14,40,744
-552,4160,17432,16.29,1443,572,672
2520,5576,17244,16.2,3131,2345,1637
-968,2812,19796,16.34,2550,-1275,1969
-1112,1740,18860,16.34,-127,672,-958
-2716,1692,16636,16.34,-3079,-1033,-1405
-280,4924,17216,16.39,309,-602,-4080
-168,4900,19228,16.39,-609,-3383,-2115
128,2816,23360,16.34,-1475,-196,-5875
2640,2708,15556,16.34,-497,-65,-2524
-892,2960,16268,16.34,-485,-44,-3567
-88,4208,14788,16.39,-912,86,-2630
-388,5228,16740,16.34,1279,212,-1417
2936,6828,20060,16.34,1083,2614,-945
-2748,1980,21448,16.2,4380,-930,62
568,3044,20120,16.29,-1120,620,-2841
-1536,2572,15700,16.39,1678,-1038,-1605
-1728,3884,17160,16.34,424,-1259,-3727
-1748,4268,20584,16.44,493,-1657,-5544
-2312,1956,23272,16.48,-674,-215,-9325
3152,4472,13548,16.34,-185,-243,-5541
-1272,3712,12760,16.29,1781,148,-3403
1424,4644,12660,16.44,577,-19,-3266
1992,5732,17640,16.39,248,-59,-2185
1712,4768,20480,16.29,94,333,-3937
-1748,3456,18116,16.34,3102,-298,405
184,3308,16264,16.39,-539,-790,-3264
-900,3468,15484,16.29,1249,-2475,-1015
772,4120,16136,16.2,1977,-602,-3536
4364,3756,21088,16.34,1368,-1255,-5793
3548,3404,20248,16.34,1990,498,-4541
1052,3720,14556,16.29,-1629,-1351,-6072
-3076,2728,13464,16.29,-295,-693,-4072
-1000,5376,17268,16.25,-690,-346,-2936
-1884,4364,19868,16.34,430,269,-2028
-2688,1132,23236,16.29,-2470,910,-1298
96,2272,17212,16.2,-944,-1879,-1149
-1196,2960,14560,16.25,-2472,839,-190
1240,3232,11144,16.29,2392,-964,-291
-1000,2848,17192,16.29,931,-828,-2415
216,2048,22088,16.34,-4858,282,-4157
708,1668,17716,16.25,-578,-56,-1017
1212,2140,16044,16.29,479,864,-2403
1600,2732,14692,16.29,1767,-745,928
-1648,3876,18076,16.34,2898,531,-285
-188,3516,17452,16.29,3368,1845,1725
-3328,1436,18604,16.2,513,-126,1527
-1492,1080,17100,16.25,-850,-784,900
-2028,1468,16272,16.2,-2405,146,1200
564,2872,15352,16.25,-359,-582,109
-644,2668,21632,16.29,81,-1387,-1174
-3408,988,25656,16.29,30,326,-2674
2636,3520,12360,16.29,813,-259,-1482
136,3812,12728,16.2,271,1015,-1150
2736,4452,14092,16.15,-425,75,1535
1036,4472,16416,16.2,1172,1640,746
1820,4704,18152,16.2,-805,522,1515
-2160,2420,14152,16.25,1979,-1178,2323
-1036,2028,18240,16.11,-1447,98,616
172,2316,14844,16.25,1209,-1980,846
404,3156,19816,16.15,1012,-529,-2284
2828,3116,19740,16.2,2607,520,-2140
-1492,1692,21340,16.2,-1195,-850,-1354
1368,2636,17156,16.25,170,1556,-1913
-1460,2900,14232,16.2,903,-861,473
-844,4312,19548,16.29,1193,925,-509
-1884,2928,23316,16.25,2027,1390,179
-3672,904,23448,16.2,1644,658,1770
2076,2532,18860,16.2,-1330,482,1
-3340,1608,16192,16.15,226,-1092,1737
1296,3496,17488,16.11,562,-1243,-299
-4232,3336,22116,16.25,-2093,-1312,-307
-576,2488,24364,16.11,-2478,-174,-2125
1364,2228,12728,16.11,-1096,-85,-1811
728,3220,12196,16.2,1521,1292,-1531
2224,4300,14356,16.11,688,88,146
-1072,3908,18096,16.06,1570,640,1218
1316,4036,18512,16.2,-1738,2113,-77
148,3096,13976,16.25,412,-961,2097
-3560,1532,16616,16.15,-2040,-1350,-85
-328,2988,11948,16.2,-656,-975,1120
448,3996,16600,16.06,1137,-1196,-927
1308,3684,19220,16.11,-431,-415,-2895
320,3100,16592,16.15,1340,1156,266
4,2640,18796,16.11,-2863,-259,-1666
-412,3936,14684,16.15,731,365,-1099
488,5216,18200,16.11,3101,-56,801
-3992,4312,21372,16.15,2115,654,1967
540,3404,23520,16.2,74,934,1965
48,1504,19964,16.06,-2967,-116,-47
-1720,2668,16588,16.11,304,-3127,1718
-240,4016,16736,16.15,907,370,-916
-916,4876,20320,16.11,-716,-1425,-2068
-432,2556,24240,16.15,-3238,495,-4471
1968,3860,16380,16.11,-1338,-287,-62
-1216,2920,14216,16.06,-39,364,-1421
232,4404,15852,16.11,209,349,-343
404,4076,20292,16.11,958,266,-416
-2712,2184,21648,16.15,-2314,1974,-171
324,3356,14828,16.11,-2490,-548,840
292,3360,12964,16.15,85,-784,1508
1192,4080,13876,16.11,487,-1008,-408
-2016,4188,18256,16.06,758,-2315,-276
-388,2612,24496,16.11,-2999,-250,-2379
2020,3588,20216,16.15,-1977,-489,698
-1556,3156,13884,16.11,1048,-372,-424
3380,3600,13868,16.11,74,171,-123
756,4688,15884,16.11,-112,2169,-1029
3100,6608,17232,16.06,-1083,2838,2229
340,3560,16820,16.11,1344,1936,2748
-44,2940,14796,16.06,-955,1191,390
996,3020,12872,16.06,2081,-1752,2600
-1752,4136,18044,16.11,3483,-1390,149
-4,4116,24488,16.06,1329,-2284,-590
-2048,2464,20136,16.11,-431,-1542,-668
464,3064,16532,16.06,-3466,-373,-671
-3020,2648,12988,16.11,1155,32,-922
476,4864,15744,16.06,-848,1339,-472
76,3248,17068,16.11,-2313,2450,513
-712,2608,21304,16.06,-5456,2003,-1840
-576,1016,17512,16.01,-5156,-145,1495
-1680,1440,13288,16.15,-228,846,1723
728,2600,13504,16.2,-511,-931,-1595
-1432,3084,18388,16.06,-179,-1160,-1436
-1876,424,22296,16.11,-3809,223,-4073
-2040,700,15336,16.06,-1689,-1354,679
-2220,956,18580,16.01,-1318,1645,-1260
-236,2408,14188,16.11,-840,95,882
-636,3512,14916,16.06,1451,1465,659
2684,3084,16628,16.01,-1004,1138,566
-2836,-148,14792,16.06,2821,-20,2472
-424,76,18636,16.01,498,1206,39
848,1284,15948,16.11,887,-1988,-254
-996,2832,14940,16.11,1846,-671,-831
-1444,2532,19184,16.06,793,-1398,-26
-2808,-880,26268,16.11,-370,-183,-1666
392,1268,14076,16.06,-1608,359,272
-2172,1212,13532,15.97,112,1314,-846
916,2776,14788,16.11,-1077,1023,-840
-140,2532,20644,16.11,1174,762,197
12,2284,21392,16.11,-3288,783,80
-584,1104,16788,16.06,-1931,144,1555
-1540,236,14812,16.01,-1387,75,-392
-436,1924,14040,15.97,-596,-559,-798
-712,2712,16312,16.01,442,-1752,-1032
1320,1488,20832,15.97,-693,251,-4169
-84,1608,17732,16.01,2496,-1367,-66
1180,2788,16552,16.06,-819,1475,-83
-2740,2052,17220,16.01,978,-1271,1972
-3216,2892,19364,16.06,2683,100,-260
-612,2960,20516,16.11,1184,1315,1254
-3120,1128,22452,16.06,-2122,2097,1220
920,1424,18072,16.01,-838,-261,-221
-1572,1384,16120,16.11,410,-633,804
320,2928,15396,16.11,1358,-948,-58
-40,2968,19132,16.11,-13,-1246,-1078
-32,1752,22360,16.15,-2192,374,-2938
1212,2692,13892,16.11,-1087,368,-382
220,2672,12972,16.11,-189,884,-16
120,3272,14920,16.06,426,666,0
-248,3056,19424,16.06,1648,195,579
-616,2596,20192,16.11,-3167,177,-1347
1132,2876,16672,16.06,-1004,-1301,2182
-524,1868,14168,16.11,-1650,311,816
1368,3132,12848,16.11,79,106,1429
1748,2796,16432,16.15,563,-119,-849
2300,2176,20996,16.11,-2468,1235,-3860
-1952,1900,15456,16.06,360,-229,398
-364,2012,15048,16.2,-417,1775,-1540
1732,4008,12644,15.97,1611,168,423
-1392,3996,16520,16.15,2566,1324,44
996,4096,16060,16.11,1164,1869,1753
-1688,2236,18728,16.11,1028,-705,2040
-328,1452,16204,16.06,-1374,-110,279
-372,2480,14920,16.11,1232,-657,685
-408,3744,16608,16.06,1986,31,-1071
-1048,3944,19928,16.2,1939,-835,-1107
-1028,2744,20012,16.15,-1098,734,-1001
-172,1936,16612,16.11,-2036,826,-1674
-2964,1500,14300,16.11,-156,711,-131
408,3992,14972,16.06,502,-1632,128
-2856,1892,21548,16.01,380,-862,1196
-1764,48,25536,16.06,-782,-318,-416
996,1888,20880,16.11,-814,-2011,1173
-1364,968,11980,16.11,868,542,-506
1168,3204,15068,16.11,992,-354,-986
76,2860,19616,16.06,-288,-547,-2534
-1176,1476,24480,16.06,-2480,1276,-3164
624,2244,16868,16.15,-203,-445,-387
-236,3080,13772,16.06,997,1508,-410
1344,3704,13112,16.11,962,380,45
-1492,3652,19204,16.11,1666,525,887
64,4264,16600,16.11,-2723,664,599
216,2748,15924,16.01,-1329,-2042,2787
-1420,2632,12584,16.15,-587,21,587
1276,3656,11064,16.11,175,-1341,1071
1140,3560,15868,16.15,408,-358,-719
1720,2520,21768,16.11,-2301,119,-1813
-108,1536,19492,16.15,390,906,-1111
-372,2080,18168,16.11,-241,1258,-2103
-1260,2476,16076,16.2,-327,-517,90
-632,4756,17792,16.06,1740,726,-131
896,3924,18776,16.11,3085,1467,1281
-1428,2008,21712,16.15,139,-777,908
524,2316,17612,16.01,132,-426,853
-1840,1932,16396,16.06,159,-2241,1542
-780,3316,19352,16.11,327,-1063,-708
-292,3404,23664,16.15,938,-1552,-1664
-864,1800,22692,16.11,-1292,299,-2317
592,1672,16112,16.15,-1948,973,-1757
2008,2968,14776,16.11,-1328,-432,-1241
-604,3640,17356,16.06,-512,-1180,-364
-708,3460,21708,16.11,2560,850,650
-1304,3108,21248,16.15,-870,10,508
2168,3432,14960,16.11,-909,716,1818
920,2488,13256,16.06,-1036,2318,-829
3008,4224,13676,16.11,771,1189,-786
-296,3736,15888,16.15,1083,844,-1580
52,3372,19416,16.11,-1644,-1084,-2732
-2072,2356,20268,16.11,799,28,457
-152,2276,20208,16.2,-1775,-544,869
324,3000,17420,16.11,-336,-466,682
128,4388,19592,16.06,538,-108,538
-2664,2556,22388,16.11,789,2019,-205
-3520,640,20600,16.11,-2153,915,-490
-1452,1664,21588,16.11,-3812,-667,697
-2688,856,15396,16.15,-973,-208,-88
2840,3364,14112,16.06,1880,125,-1061
760,2784,19956,16.15,2695,-1902,-1733
-1564,2484,22544,16.11,-1110,-1181,-3060
3176,2500,12432,16.15,-817,415,-294
700,3348,12968,16.11,1326,2261,-1754
1868,4428,16224,16.06,2323,1357,-181
-1392,3796,17256,16.11,2768,1982,557
-1164,4452,16856,16.15,-1859,734,1320
2372,4024,14748,16.11,-1022,494,3728
-1932,2168,15852,16.06,270,46,1671
560,3192,15560,16.11,547,-400,2779
4452,4184,17296,16.15,1564,-443,-2489
3140,3680,20156,16.11,2633,584,-2642
-376,3088,17720,16.15,85,-1856,813
-204,3172,16652,16.11,-938,551,-475
-3332,3588,16108,16.15,968,-137,196
-2184,4792,19440,16.11,1803,301,-1433
-3976,5272,22276,16.11,2460,-1231,1781
-5276,1688,23824,16.15,1487,-316,3725
2280,2040,17468,16.11,-2714,-37,-227
-2704,2708,14120,16.06,555,-556,106
-944,3848,18464,16.06,733,-333,-2003
1520,4684,20284,16.01,1176,-1001,-2002
1120,3400,25692,16.15,8,-1667,-717
600,2468,17928,16.06,-2322,41,-1264
-624,3716,13548,16.11,-730,254,204
-3080,4592,17368,16.01,-1060,671,-976
-2164,3576,20092,16.15,-1178,373,-937
-3576,864,23756,16.11,-3934,-1094,1549
-48,1492,17836,16.06,-903,-328,1061
-520,2116,14536,16.11,-1295,208,1183
1744,3160,13524,16.2,-1317,628,180
576,2724,18752,15.97,299,-462,-1431
-3192,344,23316,16.2,-1273,1428,156
1844,2144,14372,16.06,747,166,-378
680,2880,13844,16.01,93,2030,-1350
2128,3904,13844,16.06,-720,1378,212
348,3184,17556,16.11,42,-36,1122
-1604,1776,23296,16.06,-2528,2,-246
-1264,2944,19048,16.15,353,-1408,3735
-3216,872,15264,16.01,-793,766,7
-1012,2600,13568,16.06,-852,-206,1534
-2448,2472,14188,16.01,-515,-372,-1598
3252,4300,19412,16.06,1987,605,-743
-1272,1640,21652,16.06,43,-1106,-1641
-1252,1724,16084,16.11,-3994,-859,-1565
-3868,2432,14164,16.11,443,147,84
-700,3984,15680,16.06,1112,-2123,574
-2056,2920,20716,16.11,-60,600,285
-2784,2360,22588,16.06,-2209,702,1118
1496,2932,18156,16.15,-2059,220,1366
-776,2160,13096,16.11,831,97,987
-524,3188,14808,16.06,1096,-1008,605
-2736,3128,20720,16.11,-323,-776,-1471
-2784,2388,23800,16.2,-2415,195,-2298
2460,2360,15120,15.97,-633,125,-1750
1352,3348,15948,16.01,1269,1097,-1500
284,3936,13960,16.06,1170,478,-18
-916,3692,18048,16.15,655,1418,274
-56,4300,16632,16.15,-1193,1049,-551
868,4196,15584,16.11,397,-1584,4720
-2988,2128,16340,16.06,-1455,-411,1093
408,3052,14220,16.01,-91,5,523
392,3616,14968,16.11,-227,280,-1127
4800,4136,19492,16.06,257,-116,-1948
-4420,1404,18888,16.2,2353,-345,-1562
-48,3232,17116,16.06,-3930,-557,-502
-3488,2908,14320,16.11,-740,-191,-419
-2168,5312,16380,16.01,-256,156,-1032
-128,4036,19148,16.11,1913,2235,1327
-2024,1520,26548,16.15,-1813,-454,1590
-1800,1968,16952,16.2,-2484,-412,259
232,2984,11824,16.06,-1157,905,989
844,4204,16672,16.01,134,-175,-357
-2984,2736,19292,16.06,-335,-931,-303
-3200,2656,24368,16.15,-4967,918,-3867
1052,2780,15280,16.11,265,477,-403
2516,3536,14768,16.06,1888,1147,-1365
1300,4628,13916,16.11,302,-181,385
1444,5124,16940,16.06,2862,1400,631
3832,6176,14972,16.11,2042,1090,1117
-476,4044,19596,16.06,1377,228,4144
-564,3104,14320,16.01,1591,932,1075
-824,3892,12312,16.06,2811,-2511,3079
-1452,4080,17996,16.11,2402,-835,264
3148,4128,21832,16.2,1806,-1664,-1229
-3380,3196,19436,16.15,-514,-125,-2308
-1780,3152,14184,16.11,-3647,-368,-1510
-2300,3920,15372,16.06,183,-919,1112
-2220,5604,18508,15.97,-395,-43,-337
344,4752,19188,16.11,2202,1860,1673
-980,2876,20616,16.06,336,-133,2235
1248,4240,16912,16.11,-934,1074,166
-768,2708,16892,16.01,1730,-1760,2815
-1824,3340,16688,16.15,572,-579,-339
2736,3904,22960,16.11,-1048,-1831,-1393
-3076,3492,16724,16.06,-1060,-1225,-4004
-2048,2556,16332,16.01,65,1827,-2057
-2628,3288,14564,16.06,-910,-987,-415
-1688,3868,20252,16.11,-32,1328,-1838
-2232,4060,22864,16.11,1024,2107,403
-4668,1680,22348,16.06,-490,-1467,2499
-452,860,20032,16.01,-3030,-2244,581
-1876,2520,16136,16.06,-2809,-1137,-597
640,4028,16820,16.06,1472,1440,-1157
-1656,4148,17556,16.11,730,-760,-316
-2352,2392,25800,16.11,-2047,-1606,-1593
1316,2268,17228,16.11,-2934,1517,-1676
-700,2932,12188,16.06,365,551,-597
-240,3576,15388,16.06,1155,-313,1142
180,3608,19488,16.11,2436,1105,40
-2748,2952,21768,16.11,-4571,808,857
-992,2292,13908,16.11,-2623,27,761
984,2884,10508,16.11,1200,-289,758
3580,4308,13480,16.06,623,451,-1285
-112,4892,17416,16.11,1711,-1373,-645
3308,3776,19688,16.2,-2081,868,-3742
1992,3864,15048,16.15,-821,47,2241
-1476,2876,17676,16.11,-502,132,304
1064,4168,17424,16.11,2299,-1085,2334
-2332,4832,17032,16.15,2890,838,1086
2964,6352,16720,16.11,1226,2500,2199
1724,3768,17256,16.06,2249,1898,3141
-668,4164,15344,16.11,623,1120,1803
-120,3632,14568,16.06,2339,-473,3283
664,3912,16652,16.11,2967,-1341,414
5376,4616,18620,16.2,1624,-1330,-2452
-3096,4052,18232,16.15,418,-692,-1763
-1560,3548,15896,16.11,-433,-441,-1817
-2572,3964,16712,16.06,-23,-355,-160
-2728,4732,16492,16.15,2400,-305,262
-896,4464,18332,16.06,-1044,1484,946
-2280,3276,14784,16.2,-321,1334,588
-6740,1868,14584,16.11,-4789,1637,1952
1392,3216,12468,16.06,3313,-908,1542
-236,3108,16548,16.11,770,-1214,-2241
5744,4584,20676,16.15,3316,-1082,-3227
-5456,1720,16856,16.11,1668,-1997,-2224
-2380,3052,19544,16.15,-1833,158,-2516
-2628,3812,15484,16.15,1875,-57,1575
-1696,5652,16956,16.11,3876,-400,102
2308,5844,14980,16.2,2424,3957,1121
-332,4688,17484,16.11,1235,1907,3950
-1352,3216,18684,16.15,581,1072,1759
664,3404,16528,16.2,1090,-1497,3524
1876,5036,18300,16.15,-398,-1469,-2487
-36,3108,18620,16.11,-3175,325,-4739
2676,3284,16196,16.06,1336,-1842,2428
-1088,2644,17256,16.11,-70,962,214
-96,3044,17060,16.15,-260,-461,-82
-720,4728,17024,16.2,1892,1278,-79
3108,4784,14688,16.15,-338,3019,813
-3420,1412,20560,16.2,296,59,2852
-2588,1940,16644,16.15,-746,99,1347
120,2496,15424,16.11,2290,-2593,3376
-1300,2624,16140,16.06,811,-560,-1692
4368,4376,19116,16.2,133,-2411,-1772
-176,1952,17976,16.15,385,-77,-2146
-1664,1200,19480,16.2,-3491,-1978,-1568
-1444,2764,15592,16.15,410,1053,-828
604,4480,17724,16.11,2892,827,299
2700,3976,20372,16.34,1948,-24,3467
1392,3756,20700,16.11,1577,833,1817
-5292,580,20216,16.11,-4776,358,-585
-2160,2248,16236,16.25,115,-604,1064
-220,2560,16656,16.11,1792,650,1204
5636,4304,20920,16.15,2132,-1184,704
-3748,2440,19012,16.11,4810,1008,-2702
1540,3072,16800,16.15,-2598,-48,-800
-1092,3484,15688,16.2,315,-1131,-909
-4248,3588,18580,16.25,1228,-768,-2140
1092,3980,16560,16.11,465,1364,99
1336,2788,18700,16.06,-387,-1742,4272
-5108,1416,17704,16.11,-1859,-150,506
-3376,1976,15380,16.15,745,-65,1719
-616,3412,16408,16.15,1110,1073,-982
1956,2964,22160,16.2,421,-1517,1248
960,460,24032,16.06,-820,348,-709
-148,1880,16864,16.15,-1104,708,-2983
308,4252,8940,16.2,-1348,976,619
196,5080,14648,16.15,2199,-53,415
-1232,2884,20336,16.2,4498,1163,-105
-2712,3080,18428,16.15,-1683,-113,-333
1664,4320,17064,16.11,-2730,-990,2453
-1276,3632,13096,16.01,1029,-923,2600
3644,3428,14932,16.15,2119,-1077,1199
-2224,3068,18220,16.11,2546,-495,-1832
2700,4004,17332,16.15,-2986,1490,-2923
3968,3880,14564,16.15,-4073,969,797
244,2972,14588,16.2,-1453,375,-2412
208,3908,15324,16.29,-711,1717,-919
472,4436,16460,16.11,3286,811,3156
320,5656,14724,16.15,-1278,1279,45
464,3940,14680,16.11,-895,1090,1348
-684,3168,15600,16.15,-1666,1772,318
4124,4000,12828,16.15,2872,-101,1353
1988,3320,17056,16.29,2346,674,-1638
4220,5220,19024,16.15,-969,-110,-3429
-4940,2404,20616,16.11,-1244,1954,-155
-1596,2508,16232,16.11,-3382,688,-2052
-1620,3236,15084,16.06,1315,-1914,-1757
-1020,5260,18740,16.25,2722,-1918,235
-3288,4948,23504,16.2,2492,1742,1697
-5868,3320,22480,16.25,1027,-369,3510
-1304,1704,19604,16.2,-2306,867,929
-1028,2120,15880,16.2,-2439,-2523,1388
220,4564,15992,16.15,1581,-342,-702
-1288,4756,21580,16.11,1330,-2719,636
-932,3724,22968,16.2,1040,559,-3384
3064,4404,16988,16.15,-3154,546,-2149
-928,3280,13488,16.15,-1194,-698,-1261
880,5484,17068,16.2,675,81,-918
-2528,4356,23352,16.25,1802,1031,493
-844,3012,21292,16.25,-818,-1734,1268
2256,3944,15544,16.2,-759,586,-556
2572,3852,12524,16.29,-922,-733,2853
2876,4556,16140,16.15,1680,179,447
-2176,3720,18428,16.2,-40,701,-3655
-404,4204,19776,16.2,-4717,1382,-4985
4680,5348,12956,16.25,1427,1640,-1024
-848,3652,13784,16.34,3307,-158,2442
2180,4008,14872,16.29,-21,282,1610
656,3800,19400,16.29,-1036,1402,987
3792,5384,17852,16.2,-1665,3353,-1111
3040,4548,12448,16.11,1850,-865,2414
-3052,2956,16052,16.29,-187,-313,1130
2016,3756,14224,16.25,1772,-569,1694
-4336,3264,17696,16.25,1378,-2097,101
1628,3680,23344,16.29,-2493,831,-3686
1568,2152,17372,16.25,40,-108,-2085
-352,3504,17980,16.29,-295,219,-1604
-784,4308,14828,16.15,982,174,-896
-128,6180,19420,16.29,402,1933,-1156
-580,6392,12820,16.2,1096,3226,-84
-544,3344,13784,16.25,-733,-3712,6517
-1880,2504,15216,16.2,-901,742,-1044
-2532,2756,18056,16.25,1378,-594,1009
-300,5220,14960,16.29,2101,1022,-749
-1412,4876,20924,16.25,-1520,1138,245
-4248,2320,18364,16.2,-5404,-2790,-1046
-3020,2988,14336,16.15,-2345,-1029,-2695
-332,4168,13552,16.25,2015,893,2982
-1376,4800,17068,16.2,1159,1132,2236
-1464,3004,19316,16.29,619,742,2126
-3096,988,25696,16.11,-3565,-1224,-241
232,2536,16100,16.15,-1691,406,-1200
-4492,980,15568,16.29,-1588,-1298,-885
6468,6240,10596,16.15,1652,-473,1330
-2212,3700,17572,16.2,-287,-1286,-493
1308,2996,23196,16.25,-4169,4352,-3466
640,1840,15880,16.2,3455,-556,2117
-792,2652,21916,16.25,-2314,-12,-1159
164,3264,15312,16.15,267,528,1264
2092,5668,14808,16.2,1483,-722,2415
1352,3668,16816,16.2,-1646,2399,1607
508,2928,21128,16.2,1277,-114,3522
-2612,1312,19204,16.25,408,1104,-372
2924,4504,11904,16.2,-199,714,-658
1316,4408,14324,16.15,1368,-709,-2410
-956,5072,20816,16.15,1145,-5285,491
-1228,1380,22188,16.29,-160,-417,-3104
1040,4100,14900,16.15,-1567,387,-2408
-164,3292,13320,16.2,-215,2053,-1788
-548,4920,15784,16.2,667,-1600,-708
-160,3772,21936,16.25,2058,-1226,2134
-2152,2016,24836,16.2,-1208,-1755,2773
1444,1712,21168,16.15,-1107,1717,-646
-2112,1860,16812,16.2,-1536,-1471,-231
1076,4288,15472,16.25,1956,-1829,-219
92,4984,22092,16.2,-220,-2565,361
764,2972,25132,16.15,-1062,459,-356
5432,3688,12460,16.29,-3526,2126,-637
-608,2716,12444,16.25,107,994,-438
3308,4732,13956,16.25,-1123,-571,-2007
3028,3900,20264,16.25,-1173,-177,-3568
-712,704,24312,16.2,-3578,-850,-1140
2900,2804,16920,16.2,-4654,1351,829
396,1564,18664,16.25,373,118,475
1296,3156,14912,16.2,-1096,-375,128
-1432,3400,18400,16.15,-1072,-393,-49
1876,2588,24992,16.2,-4444,1438,-4137
1084,1436,13668,16.25,56,-544,902
-32,2612,15392,16.2,-919,1313,-1055
1100,3644,13756,16.25,281,108,1387
-112,4080,17944,16.29,1586,450,1603
2368,4264,16036,16.34,-729,1038,868
1060,1956,15224,16.25,2374,-142,867
-584,1632,17024,16.2,357,101,665
288,2632,14384,16.29,2631,-2196,738
204,3528,16492,16.25,1959,-1221,-751
4396,4160,18796,16.25,1158,-130,-2847
1136,1544,20020,16.39,262,119,-398
4176,3288,16960,16.29,-3078,1153,-2171
-1316,2196,15608,16.29,247,-822,1546
-1948,3652,18544,16.25,2300,-90,-3
1436,3488,21312,16.29,2639,778,1830
-784,2012,20560,16.25,720,153,1603
-440,1420,19092,16.29,-660,171,-811
-1592,2040,17080,16.15,318,-1029,1271
-1000,2916,19988,16.2,1810,538,-2271
1868,4676,22432,16.25,2310,-2726,1630
-172,1732,19796,16.25,-101,-1011,-610
1480,2604,17212,16.29,-3287,541,-1765
-2272,2176,15968,16.29,-2705,-325,-364
176,3608,19608,16.2,159,-956,541
-2332,2892,22608,16.25,1268,-139,644
-1920,2044,20876,16.2,98,-121,1041
584,2900,17616,16.25,-342,829,-66
484,2588,16588,16.15,-943,686,-499
4688,4352,15772,16.2,1126,2719,-702
2952,3992,17548,16.25,-250,-2015,-1344
-2016,1752,21720,16.29,-3274,-328,-2377
2644,2492,15520,16.15,-1529,2576,-3495
328,3752,11412,16.2,-529,2726,-1955
980,4356,14200,16.25,-320,-1003,1240
-828,3056,21908,16.2,-120,2530,-470
-628,4456,18624,16.25,-1675,2440,-1878
-968,2152,16348,16.2,-1372,-1110,2154
124,2504,12380,16.15,-1845,-49,38
1748,3732,12664,16.29,88,2165,-866
1972,3832,17580,16.25,479,-2017,-2052
-1228,2156,22372,16.2,-4205,341,-4466
2344,2172,16480,16.25,2119,2286,-2371
-1168,2552,19800,16.25,-180,1538,-2451
-1680,3236,16084,16.29,-643,17,-71
156,4428,20280,16.29,2252,-774,560
1720,4724,16800,16.25,450,244,58
120,3400,16660,16.2,298,-570,3307
-1564,2244,17100,16.25,-1075,-53,805
936,3292,11544,16.2,2749,-340,1788
1708,4772,14100,16.25,1806,829,-1093
6788,4456,16772,16.25,-232,-458,-2725
-600,1920,18768,16.2,-123,-503,-1613
712,3120,16736,16.25,-709,-992,-3246
-1656,3252,13032,16.2,152,-772,270
-1316,5380,18752,16.2,-27,1410,-929
-500,5336,20608,16.29,1312,821,1719
