aX,aY,aZ,temperature,gX,gY,gZ
-1712,1908,19844,17.38,-2382,347,-4235
1420,2352,15180,17.33,-214,1006,-779
1564,2704,14864,17.42,212,585,-250
272,2932,16916,17.42,969,135,1670
572,4440,18524,17.42,1647,1898,797
2196,4724,16608,17.42,-609,3024,-103
1492,3636,16740,17.33,-1548,412,4097
-1044,1904,15816,17.24,-1517,-1096,1137
-1184,2368,15524,17.42,1287,-2386,2259
76,3208,17904,17.42,1434,-1547,-157
1164,4308,20460,17.33,-451,-1786,-1254
-2464,1920,19180,17.42,-1629,-20,-4707
16,1992,15248,17.42,-1851,1651,-2190
636,3264,14352,17.42,-330,2672,-468
848,4384,16952,17.42,446,204,1334
-1904,2784,20624,17.42,2751,9,867
-3776,1576,21908,17.33,-1353,-601,492
-772,1960,16380,17.42,-2519,-449,2224
248,2640,13728,17.33,-1432,1514,355
40,1716,15744,17.42,418,-3257,1375
-2452,2180,20748,17.38,1644,783,229
-4820,1880,20196,17.38,-19,-288,-1339
-16,2060,15972,17.38,-746,2838,-3377
-676,2488,16008,17.38,-570,1758,-1237
92,3372,14964,17.38,-227,335,699
-2340,3104,20060,17.33,1169,1838,1205
-1432,2800,17480,17.47,-1619,686,164
-3496,1336,18344,17.38,-558,49,517
164,2312,16932,17.38,-11,186,1047
316,2660,13372,17.33,1136,-676,1276
760,3652,16156,17.47,524,78,-1080
1380,2764,18044,17.38,-1321,-315,-2880
-944,2136,19608,17.28,232,-1695,-639
-1780,1672,18052,17.42,-720,-411,-1464
-1736,2796,15312,17.38,923,445,-16
-1788,3928,16944,17.38,1714,1546,722
264,3900,16476,17.38,2359,176,2058
-2652,1992,19660,17.38,-167,-678,2276
-1184,1784,13916,17.38,-1080,-1816,1565
-1000,2600,15472,17.42,-442,-857,1623
-288,3396,17200,17.47,1404,53,-592
-1168,3104,20480,17.38,889,-2834,1425
-1368,1680,22068,17.33,-1418,-1940,-2514
3520,2200,13016,17.42,-182,2004,-2977
832,3480,15480,17.42,-835,1096,-1416
620,4512,16484,17.42,1244,1234,310
1452,4568,16584,17.42,2576,988,219
568,3592,21888,17.33,-1502,-20,-176
708,3888,15208,17.42,-2062,1046,1266
1716,2892,14888,17.33,-955,2045,1198
-188,3160,17664,17.42,983,-1687,1279
-1356,3240,16668,17.42,1565,427,-1937
508,4024,16404,17.33,-1942,-802,-2554
620,3012,18936,17.42,-2459,81,-2831
-588,2128,15924,17.33,-2077,2050,-3711
-1944,2736,14316,17.42,-1140,1930,-1443
132,3928,15884,17.42,-315,1752,-541
1360,3140,19788,17.42,2677,-167,1328
-3260,2036,19592,17.42,-984,-525,633
-1652,2716,17276,17.52,-2500,37,1810
-864,2260,15632,17.42,-1176,16,2240
-128,2740,15564,17.42,958,-765,1656
-2416,2060,18452,17.42,935,57,-712
-576,2016,20224,17.42,-1741,363,-1650
2540,2836,13268,17.42,-273,1997,-570
3052,3332,13768,17.33,-831,1229,526
444,2952,15076,17.42,495,470,1847
612,3660,17948,17.52,2054,1273,1701
-348,3452,19560,17.33,312,1411,1770
-4772,1548,17088,17.38,-488,-95,2975
-2432,2144,17840,17.38,-1844,1335,3435
-736,3168,14836,17.33,821,-244,4267
-1440,3496,16600,17.47,613,637,3982
-1500,2544,19948,17.47,966,-968,2046
-832,3052,19880,17.57,-2562,-1251,-110
1076,2612,17448,17.47,379,1661,1418
76,2300,17300,17.47,-982,-865,1243
-1680,3100,15512,17.38,-285,1176,1885
168,4340,16876,17.47,-228,866,5117
-552,2768,19704,17.47,1401,1143,5235
-1244,2264,17876,17.47,188,473,5200
-1764,2492,16608,17.42,-701,770,6155
-1832,1748,16648,17.47,-1751,851,4905
-404,2840,16180,17.47,305,-1050,5312
-332,3992,16912,17.38,1140,-1328,4065
-1048,2508,21508,17.47,-857,-1391,2398
-284,2072,17064,17.52,-918,-227,-877
832,1912,16760,17.52,1537,1848,228
-1636,2840,15640,17.52,-400,1521,2829
-2036,2488,16080,17.42,1045,1679,3998
-84,4244,17124,17.52,2585,1018,4585
-528,3280,18480,17.42,2783,4535,5404
-2308,2932,18872,17.33,-1616,53,4707
-1900,1532,17040,17.33,-2353,-219,3070
-344,2880,16784,17.52,-626,580,2575
-376,3116,16192,17.42,-798,-121,160
-792,2892,17388,17.42,-320,64,496
-1048,2548,20288,17.47,945,-227,-508
-328,2376,15692,17.47,1150,391,1125
592,2964,17180,17.47,-1029,904,358
-2756,3252,15892,17.38,-358,-759,2574
-1048,3696,18080,17.47,1195,276,1350
-60,4044,17820,17.57,3307,1166,2710
-1988,2788,20052,17.47,-747,-1325,2026
332,2816,17208,17.47,-824,1123,1315
-1880,2412,16208,17.47,-1172,1902,876
108,3476,16476,17.47,1400,-974,1574
-1648,2744,17872,17.57,2063,-1480,-98
-572,2180,21080,17.47,-1909,-2446,-1366
-860,2492,18824,17.52,251,364,-665
460,3164,13884,17.57,767,394,-1175
444,3132,12700,17.47,161,1361,326
-1780,4244,18696,17.47,3494,-2093,629
-4360,4380,18996,17.47,1440,539,-567
-3872,2492,15152,17.57,243,447,1765
-672,2216,13980,17.38,-2204,831,1376
-836,3556,12508,17.47,1435,-1990,2263
-1732,3532,18700,17.52,-240,773,-619
-3444,2740,21064,17.42,-3812,3168,-2995
-2176,1384,18216,17.47,-1304,855,-1099
1820,2488,16060,17.47,-1052,811,-1475
-2856,2292,13724,17.38,415,-1974,1576
220,3944,18588,17.52,761,198,-179
372,3348,14636,17.52,1682,764,1249
-428,1588,16940,17.52,548,799,1639
-196,1216,18344,17.42,-3790,951,403
-3244,1524,18608,17.42,-14,-850,-214
-2676,1856,19280,17.42,257,-1229,-2480
100,3148,18264,17.38,331,287,-2811
-520,1896,17500,17.47,-1874,375,-1441
1296,1468,15648,17.42,-1946,576,-982
-288,1992,13892,17.52,110,499,-720
-132,2908,17416,17.52,1023,201,-256
-1508,2324,17876,17.47,2534,2481,932
-1708,796,22520,17.52,-41,-525,1552
1296,1040,17696,17.52,-762,-2052,1370
-2076,920,16516,17.52,-519,1042,453
-836,2388,16320,17.47,-515,466,-51
-1928,2504,18484,17.57,727,-472,-902
-1340,1056,23504,17.52,390,-495,-2263
424,1636,15848,17.52,46,-106,-1055
-2212,1892,15032,17.52,-1411,957,-889
1872,2824,15176,17.57,407,294,-768
-664,2756,17400,17.47,1673,589,-885
1588,4432,18876,17.52,-322,1778,462
-2600,1668,16484,17.61,867,438,1960
-1084,1172,16576,17.47,-1294,524,34
-936,2232,14516,17.47,1196,-2102,1123
-932,2952,15748,17.47,2070,-589,99
188,3216,19720,17.47,1541,-3471,25
-2080,1596,20036,17.52,-584,-805,-1466
-720,1400,17776,17.42,-481,-2249,-1890
-3168,2208,14424,17.52,718,604,-611
540,3420,16556,17.52,866,55,-483
-856,2164,21152,17.52,1961,610,30
-2692,996,19744,17.52,-93,227,136
-1264,1464,17444,17.52,-2136,-1278,1010
-1096,2064,15320,17.47,-1412,433,1356
148,2592,15604,17.52,411,1738,161
-1132,2228,20412,17.52,445,985,-1536
-136,2080,19296,17.57,-205,-366,-2215
1200,2488,15788,17.47,762,-810,125
-572,2296,14104,17.61,-49,1667,-1799
180,3056,14780,17.52,253,-460,-17
-440,3548,19000,17.42,1844,158,-671
-2332,3200,21312,17.52,-1326,1645,-157
-844,1984,17744,17.57,-1598,973,1013
48,2772,14696,17.47,-2054,1812,502
2064,3084,12568,17.47,398,-2164,890
1500,3400,19052,17.42,650,-870,-1429
-244,2708,21940,17.52,-603,193,-2824
-908,2372,20308,17.52,-1382,932,-640
104,2320,16436,17.47,-1725,1054,-1300
-224,2652,14184,17.47,630,-245,492
-1156,3664,16304,17.57,751,-151,-59
-2468,2512,19312,17.47,1309,2334,832
-2280,1812,20660,17.52,-246,-1877,618
-856,328,18012,17.52,-1498,-1111,1733
-892,1192,16912,17.52,1373,-1559,1638
-1032,2528,16460,17.47,1806,-309,-59
-1400,3012,20084,17.47,1217,-750,-880
-152,1192,20668,17.52,-2037,-177,-2439
596,1364,16040,17.52,-1088,-100,-2396
1440,3348,13596,17.57,-258,1746,-2076
1276,4000,16620,17.57,1781,545,-1306
-1484,2792,19892,17.61,2718,-652,467
-2552,2836,22740,17.61,-650,72,1254
-1344,2076,18064,17.57,-509,420,1282
-96,2676,14352,17.57,-2318,1496,275
1216,3588,12812,17.42,1020,-1154,1011
1952,3312,17488,17.42,902,-593,-1551
-1060,3264,19528,17.52,-1485,290,-1949
968,2712,19912,17.57,690,1176,-1608
-52,2528,17244,17.57,-1313,142,-1409
-1012,3164,14596,17.57,467,-1135,625
-1184,4868,17856,17.47,1056,354,-3
-1488,3120,18828,17.57,2960,1862,1530
-2064,3228,20084,17.61,157,-1379,2080
-456,3048,17368,17.52,-1432,-334,985
-1400,2356,15804,17.52,-210,-1307,1960
-300,3184,16184,17.52,1161,-940,-516
1388,4004,19604,17.57,510,-328,-2654
-1124,3480,21048,17.47,-2053,-751,-2188
28,2104,16588,17.57,-905,282,-1710
-1872,2136,15252,17.52,-1029,1808,-1924
-1184,3600,15808,17.42,-247,647,-157
-1912,2840,20924,17.61,1040,67,774
-2732,1668,22344,17.47,-653,-1962,245
-2676,1968,16432,17.47,-2132,-1218,1463
-1120,1900,14080,17.52,-1378,877,1192
1524,3100,17064,17.52,93,-219,-375
-2852,1436,18888,17.38,520,-929,-2112
-940,1360,21248,17.57,-2410,-691,-1916
476,1376,17932,17.52,-1627,1016,-150
-344,2016,13688,17.52,-503,2165,-445
1896,2744,14724,17.52,-135,753,378
-444,3324,17212,17.57,1756,1246,794
96,3020,17468,17.57,-256,2306,658
352,1548,16652,17.52,-160,-782,2743
-272,948,14728,17.42,-1451,811,583
1684,2940,12776,17.52,-399,-618,1317
936,3004,17300,17.47,1150,-163,-830
2896,3224,19848,17.38,788,-1329,-2081
-3152,592,20200,17.47,-108,139,-589
-744,748,16300,17.47,-674,-1124,-1642
-1524,1696,14832,17.42,136,-423,194
944,3456,17156,17.52,1781,393,40
-3088,1824,19552,17.52,1876,1745,391
-1248,2100,22348,17.52,-3,-1099,1911
748,1408,18128,17.42,-913,-1305,-86
-1664,1744,15512,17.42,606,-40,-84
-324,2404,18480,17.47,1349,804,512
-1900,1804,20048,17.47,430,-1161,-1218
-1552,1176,20728,17.47,-2795,1905,-3274
672,2284,15908,17.57,-1195,-494,-844
-1548,1596,14216,17.61,-42,1724,-1224
-536,2628,14368,17.52,-894,613,191
-308,2564,18552,17.52,1043,-1097,864
-1724,2652,21116,17.42,-2473,2672,-1407
-1508,2016,17396,17.57,-1002,282,1100
268,1308,16644,17.42,-2448,2472,86
968,2480,14524,17.52,1787,-1285,1802
-184,2616,15008,17.42,1482,-1086,-909
2420,3532,19608,17.52,1239,-1594,-2123
-3540,592,20420,17.47,-505,-623,-722
-68,1256,17428,17.57,-1972,-1106,-1197
-2244,1888,14844,17.52,-35,-1142,849
1000,3528,16304,17.42,1561,-540,1283
-964,1820,20808,17.42,1646,-390,1103
-640,1092,22440,17.47,847,-47,165
-928,948,14924,17.47,-2373,-98,1164
-1996,804,17088,17.57,-120,-821,1698
-1244,2024,18004,17.47,829,-366,-607
-1036,2156,22088,17.52,415,-499,-2228
-1672,1304,21908,17.42,-687,673,-4283
1612,2356,17572,17.47,-123,-295,-1627
-1616,2176,14520,17.47,-1082,1063,-1395
1080,3380,14540,17.47,-123,378,-99
1892,4020,15144,17.47,1036,1452,657
448,2568,21052,17.61,-547,685,708
-1532,1932,18292,17.52,-1541,1259,1160
-2104,1408,16700,17.52,-2532,372,868
-112,2484,13544,17.52,183,1426,1403
2124,2920,15208,17.47,1477,-69,-27
3704,3464,16632,17.47,235,-66,-1731
-1312,2088,20292,17.61,-882,1582,132
1296,1532,16968,17.42,-174,-516,-895
-1588,2084,14544,17.42,1037,-1670,539
-1280,3388,16736,17.47,934,-648,-692
-196,3096,20520,17.42,1660,647,1023
-3136,1140,21592,17.52,-60,647,-286
1244,1836,17948,17.42,-1150,-907,543
16,1556,14144,17.42,-146,-513,-8
-604,2620,14268,17.47,335,-113,189
-552,3068,21952,17.47,-3,-1198,368
-544,1596,21792,17.57,-53,1784,-3686
-4,1096,18296,17.52,-367,1,-1215
552,2652,14664,17.42,-550,1289,-1477
1608,3396,14536,17.52,83,266,390
464,3760,18088,17.52,847,859,366
-20,3956,19004,17.57,287,1944,493
-1192,3336,17028,17.52,9,574,1819
-292,2252,15776,17.47,-1849,1048,595
716,2548,15120,17.52,2543,-2509,2357
-332,2392,16272,17.52,1549,-2025,284
3640,3536,18640,17.47,708,-314,-2567
-2740,2492,19556,17.47,-275,594,-3212
-652,1880,17844,17.52,-1207,-928,-1902
-1436,2100,14140,17.52,200,-678,-124
-568,3816,17348,17.57,-201,79,-698
-12,3296,20408,17.47,224,770,361
180,2380,20844,17.57,-98,545,795
-508,1172,17388,17.52,-1844,-622,2267
-772,1724,15796,17.52,-2404,1407,52
1600,2544,13680,17.47,-452,907,-468
260,3108,16056,17.47,230,-640,-1139
728,2124,21456,17.47,-2945,-884,-2785
-1004,1552,18860,17.52,-411,1485,-1257
-152,2080,16660,17.52,-795,1085,-404
1036,2860,14252,17.42,713,-807,1306
1372,3680,16340,17.52,1478,-130,43
-2140,2412,19360,17.52,1570,481,1336
-1896,1276,24136,17.38,576,-1652,981
1340,1192,17548,17.47,-1962,475,-113
1204,2632,13456,17.38,-626,896,1527
-872,2252,13828,17.42,1642,-1263,746
-100,2180,20644,17.52,1135,-927,-781
712,1324,20904,17.42,-541,382,-2975
1576,1844,14548,17.52,-908,-670,-594
-1588,1532,16120,17.52,-98,683,-973
1052,2932,15728,17.52,186,26,286
136,3096,19592,17.42,2418,142,689
-1284,3252,22052,17.52,1372,80,481
28,2836,15020,17.52,541,809,1781
1464,2956,15588,17.42,-669,-200,2016
1512,2996,13720,17.42,247,-1320,1395
-232,3236,18664,17.52,3,-1295,-875
796,3052,20728,17.52,-1164,715,-2851
-324,2192,21068,17.52,-393,1545,-1460
380,2192,17340,17.52,-755,96,-2184
-1764,2904,14076,17.42,487,-421,-160
376,4408,17772,17.52,922,-548,269
-2620,2636,19604,17.52,2175,-140,1235
828,3272,19852,17.61,-856,-476,583
1320,2624,17368,17.42,-319,-65,1285
-3140,1496,17272,17.61,-611,-623,457
-1516,3180,15844,17.52,-374,-67,-480
48,3256,19944,17.57,-1545,2500,-1586
-432,2156,21836,17.47,-457,-529,-2846
-1928,1784,18324,17.47,975,-753,-736
-648,3104,16264,17.52,-179,1931,-1475
140,3472,12880,17.52,-508,-1455,2277
-20,4160,18428,17.52,409,890,1163
2472,4572,17232,17.47,-327,3985,1105
-1428,2388,18784,17.38,-338,208,2029
336,1972,17324,17.47,-1063,-714,1184
72,2608,13380,17.42,1269,-1088,1714
-1312,3044,15932,17.42,2094,-1599,-42
536,4412,19604,17.42,546,-1769,-1674
-1544,2084,22360,17.38,-1420,673,-2321
880,2268,14652,17.42,-633,-1165,-1633
-1956,2516,14876,17.47,379,37,-616
-156,3940,17548,17.47,572,-286,-150
-1276,3120,20388,17.47,1192,982,253
-2076,2848,21132,17.57,-197,217,230
-480,3156,16108,17.47,-1191,-908,3310
-972,2352,15624,17.61,-826,610,1604
1000,2864,15400,17.52,559,-424,397
-276,3124,19368,17.42,222,641,-1555
-784,2188,20340,17.42,-820,564,-3366
256,2528,19060,17.42,908,18,-580
-828,2444,15136,17.52,-1776,1481,-1297
504,3556,13884,17.52,-129,-429,372
-148,4480,17584,17.52,1132,186,-22
-1552,2932,18232,17.52,1835,-243,1514
-1484,2744,22608,17.57,-1147,-452,1073
-1496,2208,16748,17.38,-1079,-429,585
-1048,2324,15060,17.47,-175,-407,832
-532,3528,16100,17.38,970,-538,219
-3016,2636,21240,17.47,-110,-2390,1650
572,3280,19112,17.52,-1481,1343,-2545
2144,2816,14496,17.42,-959,2231,-2188
580,3416,13236,17.52,-961,1129,-1935
396,4120,13820,17.52,452,152,240
612,3728,17700,17.42,2230,-213,386
-1632,4272,20152,17.52,-1627,2451,506
204,3576,15828,17.42,-1443,-139,2316
-1000,1632,16024,17.47,-506,-1004,70
1132,3028,15160,17.47,719,-1016,1659
-1024,3768,17028,17.47,1223,-1233,-893
1288,4960,17772,17.47,-1217,-1223,-1737
220,2808,18844,17.38,-672,311,-1569
-32,1392,18100,17.47,-1646,172,-1257
-1092,2488,15760,17.47,-613,476,-109
1208,4032,15860,17.61,817,-325,-234
-3088,2840,19216,17.52,2449,1100,1072
-2032,2660,21244,17.52,-1069,-825,469
1244,2728,17800,17.42,-1337,-814,1442
-608,1376,15680,17.47,-693,-943,-606
-64,3644,14988,17.42,487,2782,-1263
584,3640,17600,17.47,1364,-3195,-349
700,2052,20812,17.47,-1569,-2639,-193
-108,1816,19904,17.47,-288,-319,-892
-928,2672,12252,17.47,156,3067,-2847
1984,3972,13400,17.42,-273,-458,895
1052,3232,18916,17.42,1840,892,950
-1360,3176,21944,17.33,-1100,2595,615
260,3532,15564,17.42,-1732,697,1417
1808,2840,15292,17.42,-1283,1247,1593
2624,2964,15184,17.38,1959,-731,461
-2340,2244,16932,17.47,2638,-986,-1705
-1076,3064,23672,17.47,-2447,348,-3537
744,2768,16100,17.38,-1374,1900,-2499
1500,3092,14684,17.47,-1380,1575,-2029
1684,3836,13420,17.42,-14,-735,647
1460,4200,18552,17.52,2258,-539,781
-512,3728,19984,17.42,-1464,1623,-428
-1844,2684,16968,17.33,-1996,1399,2424
1988,2860,15712,17.38,472,-1914,288
2204,3792,13548,17.38,2302,-2383,-248
-796,3492,18280,17.38,2178,-1857,-759
2548,4128,18876,17.47,34,-1286,-3534
1772,3212,17984,17.42,-822,180,-118
-228,2652,18832,17.42,-1521,-427,-899
-3408,2740,14688,17.42,-286,1227,-748
192,4928,16676,17.42,1812,706,1381
532,3536,17280,17.42,-1606,-2252,2458
-432,2456,15520,17.38,140,-176,1238
-1244,2412,18008,17.47,65,669,-103
704,4280,13920,17.42,1953,-795,768
1580,4328,16836,17.42,1712,24,80
3448,4256,16168,17.42,1070,168,-2715
3680,4696,17504,17.47,-1718,497,-173
1208,2984,15048,17.47,-1128,844,-959
-84,4016,13384,17.38,323,-667,-246
-592,4548,18080,17.38,1329,507,-347
2448,4972,16668,17.38,-671,1783,-130
2908,4388,17396,17.52,-124,182,1430
432,2412,14468,17.42,-129,595,1206
1512,3384,13804,17.42,2877,-1835,1610
3940,4708,13724,17.47,2396,-838,177
3576,4016,15972,17.33,-1455,-1701,-2027
1556,3716,18256,17.52,-1633,1162,-798
1196,2664,17072,17.38,-351,-550,-695
-1000,2780,14368,17.38,2453,-383,368
-2348,4560,17756,17.47,2272,-331,-1004
-568,4476,18912,17.42,3797,581,-11
224,4276,18656,17.42,-488,-549,2558
564,2316,15592,17.42,-2683,1139,2022
1968,3408,14776,17.42,415,-1311,-14
-820,3368,17568,17.42,1040,-220,-335
-668,4112,21852,17.47,866,-997,-655
-132,3400,19960,17.47,-1454,599,-3574
1192,3052,15844,17.38,-2025,-2357,-1610
-1716,2620,15364,17.52,425,1673,-732
-60,3248,16484,17.42,442,16,345
596,3184,19252,17.42,-30,1680,-733
-436,3456,20368,17.42,-1193,309,853
-1968,1492,17752,17.33,-797,-1396,1496
-920,1768,16900,17.42,-2338,896,24
-368,3420,12700,17.47,718,-920,922
392,3600,20048,17.38,2114,-2032,-487
-1644,2028,22292,17.52,-2703,1390,-2927
416,1676,20940,17.42,-1895,771,-519
448,2600,15128,17.52,-1742,3578,-2576
1880,3628,14868,17.47,1012,273,-345
592,3740,18316,17.47,1235,-1265,792
2200,4696,16144,17.38,-127,1052,279
-16,3104,18596,17.38,-81,1594,1163
-332,1848,16836,17.38,-1389,-1057,202
228,2700,14604,17.47,1573,-187,1901
1432,3776,14976,17.42,1339,-111,-427
6112,3988,19156,17.33,-438,506,-590
264,2816,20200,17.52,-1662,133,-172
1056,2472,17648,17.47,-1331,397,-1394
-1356,2604,14184,17.38,388,-653,410
136,4380,16812,17.38,1133,-346,197
380,3508,18076,17.47,3047,1381,707
-684,2068,21068,17.42,236,-1643,1847
896,1968,17768,17.42,-990,-642,-512
-556,2188,15340,17.47,1099,-1007,1098
-420,3144,16248,17.38,1850,-826,366
-716,3628,22416,17.42,1284,-1946,-9
544,3052,19328,17.47,-626,571,-2794
3344,3580,15312,17.47,-2037,18,-949
-760,2164,15336,17.38,-611,536,-1012
-92,3644,16288,17.42,407,907,-741
-224,3068,18352,17.47,2361,148,-994
-1400,2384,21668,17.47,-62,-1253,1520
-964,2700,15848,17.47,-1456,463,537
-448,2920,14748,17.42,-1709,539,697
864,3320,15108,17.28,72,913,-153
1024,3664,17376,17.33,179,-107,-1268
-480,1488,23012,17.33,-1759,-402,-2728
1860,2324,16188,17.42,947,803,-2183
1132,3696,14580,17.33,-352,1885,-1443
996,3664,14348,17.33,1458,574,97
-892,4416,18004,17.33,1561,54,1532
1796,3984,18944,17.42,-1516,1668,960
-644,3356,16188,17.38,-1581,1358,2063
-20,2684,16136,17.57,-1214,1452,110
2824,3548,11904,17.38,678,290,1465
1456,3920,15636,17.28,647,1152,287
2436,3296,18852,17.42,-1504,390,-2346
-416,3076,18792,17.52,-1166,680,-685
1068,2540,16948,17.42,457,1252,-1343
-580,2768,12816,17.47,1213,-339,818
-2348,3876,16424,17.42,2359,-302,1222
976,4000,16632,17.38,1705,485,2710
-1064,2340,19604,17.38,-180,46,2489
-1456,1684,16476,17.47,-2549,385,518
-1156,1840,17056,17.38,67,-904,740
12,3500,15904,17.47,1355,512,-166
980,4064,20028,17.38,1131,-474,-159
-1532,2996,19388,17.38,-1060,277,-2192
352,2484,15416,17.47,-1637,110,-1241
-2156,2224,15988,17.47,-78,-476,-1029
-2680,2960,17660,17.38,530,871,-1171
-624,3472,20092,17.42,2302,117,-51
-1208,1820,21624,17.52,202,-3583,2385
1600,2500,17596,17.42,-1662,2181,93
524,2132,15944,17.42,-657,-4,1188
-68,3064,16164,17.42,693,958,-177
-1216,3360,21364,17.38,705,-653,-1363
560,3280,20936,17.42,-1630,-2950,-3221
1696,2992,20368,17.38,-1665,2108,-1603
352,2880,14256,17.47,272,752,-1048
2068,4152,15836,17.38,889,-787,514
-228,2608,21600,17.42,2341,1171,-290
-1668,3620,20660,17.42,-703,2245,-149
412,2960,16804,17.42,-2832,802,908
56,3268,15844,17.28,2254,677,468
1780,4108,14148,17.38,1651,557,545
-1360,4416,20448,17.42,-105,-1317,-946
-1468,3288,20668,17.47,-2541,2317,-2384
3044,3120,15188,17.38,-1929,1077,-1045
1080,4084,15884,17.42,203,1066,-1143
1524,4064,14860,17.33,811,1233,407
-1216,3764,19964,17.42,1649,231,1037
-3260,3140,25476,17.42,-2063,-284,967
-2004,2920,16684,17.42,-1744,72,1044
0,2724,13180,17.47,-1967,1259,434
932,3720,14036,17.42,-20,-441,-499
-396,3804,18664,17.42,-44,-51,-1189
1168,3220,20696,17.42,81,-1163,-3432
600,2960,17344,17.47,-388,-86,-2126
1244,3968,16444,17.42,-673,2324,-2929
780,3816,13108,17.42,642,2,607
-724,4812,17156,17.42,1986,527,740
1236,5500,18132,17.42,-510,309,1048
-1440,3008,16068,17.42,-472,435,1987
116,2692,17684,17.33,-1158,-526,526
772,3300,15100,17.42,1971,-1443,2519
-968,4008,17056,17.33,1352,621,-1
3484,5100,18720,17.42,-2052,384,-1310
-888,3748,18912,17.33,-326,1020,-1733
812,3016,15616,17.42,-1223,-156,-1798
-3096,2152,14168,17.33,110,-1267,-543
-392,4668,18452,17.42,798,-42,55
-552,4104,19196,17.42,3322,1190,1161
416,3600,19828,17.33,429,-2234,2184
-2340,2432,16948,17.42,-1651,-1971,126
-516,2500,15192,17.42,-590,-182,-365
-640,3936,16560,17.33,336,-127,-161
1028,4828,19032,17.33,839,181,-293
-752,3956,20112,17.38,-1429,-1638,-1059
928,2980,14700,17.28,-1772,356,-1708
448,3800,10416,17.38,351,2165,-915
3388,5188,12568,17.42,1736,2319,1327
104,4116,17708,17.42,1655,761,-334
-1732,3132,21752,17.33,-1710,1267,245
-408,3136,20364,17.42,-1532,-1355,1246
-1492,2452,14452,17.42,-1347,-101,1255
180,3216,14996,17.42,99,756,-470
-956,3156,20060,17.38,-294,87,-1595
888,2596,21748,17.38,-552,802,-2684
-36,1980,14696,17.38,-1083,-267,-1448
240,3324,15512,17.47,-1828,374,-691
980,3916,15788,17.38,-818,2503,-258
52,3576,20668,17.38,1659,942,403
-2292,3524,21228,17.47,-901,1882,146
-1776,2672,15884,17.47,-2280,939,1547
1644,3344,15140,17.47,-598,1281,745
2076,3160,14748,17.28,553,-1018,1272
152,2872,18628,17.38,1890,-799,-524
-3384,2268,21712,17.38,-2515,99,-3516
-608,2728,17636,17.47,-3076,2650,-574
904,3328,17068,17.38,-419,1661,37
908,4340,16016,17.38,866,-204,-141
-572,4216,15784,17.38,878,592,-200
2416,3788,16364,17.47,-534,2331,-393
-68,3028,16636,17.38,-742,572,927
-1504,1816,16716,17.42,-1929,433,652
-1220,2348,16780,17.42,238,-2057,585
828,2984,16552,17.42,1370,347,-1606
2552,2580,19524,17.42,-2426,-105,-5216
-1152,2476,19708,17.42,-511,288,-2251
560,2812,14824,17.42,-1611,813,-1258
720,2836,13644,17.42,325,1194,440
240,4096,16704,17.42,1755,-175,1772
-940,2852,17556,17.42,2548,1481,965
-1112,2284,19172,17.38,-834,-1080,3129
-1704,1948,17128,17.47,-1875,902,240
396,2140,15724,17.47,740,-1824,1718
-384,3084,16284,17.33,2173,-2467,244
-1992,3368,19584,17.42,-80,-939,198
-2336,2948,21552,17.42,-1948,1635,-2807
-808,1176,16012,17.42,-1631,1472,-2711
-2096,2728,14492,17.42,-274,1475,-1056
-1264,3368,18632,17.47,-161,504,-364
-2416,2180,21192,17.38,1866,-113,1116
-3224,1500,21636,17.47,-1135,-316,-544
-1952,2120,16928,17.42,-1397,57,400
-1988,1188,18052,17.47,-312,-469,999
-1812,2372,16492,17.38,2423,-1097,25
-1564,2168,19720,17.47,770,1659,-3333
-2728,2080,21916,17.42,-856,330,-3285
-616,2392,14404,17.38,-1239,544,-2457
-1376,2736,15676,17.33,-198,311,-1499
-300,3940,13536,17.33,418,796,-86
348,4096,19448,17.33,1427,558,1226
684,4860,20592,17.28,-1035,1120,1652
196,3492,14736,17.38,-643,-86,2051
2360,2816,15396,17.38,-976,1515,1594
1560,3224,14280,17.33,566,-1002,333
-200,3404,18440,17.38,444,-765,-973
-1548,4256,18856,17.38,-65,-923,-1897
-2844,1812,19688,17.38,-612,444,-980
-376,2660,17672,17.33,-531,-83,-1617
-1100,2820,15880,17.38,1051,-843,791
-1224,4148,18080,17.28,2015,397,148
-2676,3280,19256,17.38,2831,900,-493
-4036,1592,20784,17.38,-421,-1537,1796
-920,1536,17096,17.28,-1841,-724,744
-724,1756,15548,17.28,16,1128,923
-372,3564,15228,17.42,1405,139,-182
-2256,3436,18924,17.42,986,-1219,-990
-2400,1176,25356,17.33,-700,-3012,-1041
-564,1788,15444,17.33,48,222,-2020
-2784,2300,14748,17.33,30,1587,-822
-248,3416,16008,17.47,44,-504,594
-2312,2960,20296,17.33,1233,503,73
-2724,3284,23024,17.38,-1721,971,553
-604,1540,16632,17.38,-1578,-323,1838
-2452,1164,16460,17.42,-1757,-137,789
-604,2612,15136,17.33,1250,-2587,1157
64,2236,19100,17.33,862,-726,-2087
-2780,2000,22100,17.38,-1545,861,-4308
540,1960,17492,17.38,1583,95,-1100
36,2280,17220,17.38,-909,852,-231
-616,2968,14324,17.42,608,-40,657
304,3752,17256,17.47,1652,25,157
356,4072,17972,17.38,-1244,2646,1714
-636,2604,18332,17.38,-288,1197,387
-1032,2132,16620,17.33,-1204,290,1238
-676,2348,14272,17.38,1879,-1578,1614
912,3840,16844,17.28,1198,294,-370
