aX,aY,aZ,temperature,gX,gY,gZ
1640,6252,18068,16.95,-637,1427,-2866
380,5284,15544,16.95,237,-343,-2610
-2636,5628,13032,17,1087,-563,-867
-340,8068,16724,17,125,-252,-438
2988,9700,15356,16.95,1454,1842,1532
3668,8044,19252,16.95,1126,-317,5421
-2304,4076,16280,16.95,-1112,102,305
-1868,4868,14280,16.95,682,-1121,2043
884,6776,17112,16.86,393,-1413,1
6912,9756,15648,16.95,-555,-2557,-2410
-792,5932,19496,16.95,-932,-756,-1894
-1980,4792,17104,17.05,-1241,591,-1278
-52,5080,13672,16.95,-1089,1561,-1946
468,8048,15060,16.95,640,150,488
-2304,6892,20688,17,1651,282,1927
-2960,5312,21372,17.09,-2546,-524,737
-1096,5196,16640,17,-2250,631,-196
-140,5084,12060,17,-473,904,592
1580,6840,13140,16.95,633,-99,815
472,6880,18736,16.95,2934,-1231,241
-184,6352,19940,17.05,-1438,-968,-1474
1792,5512,12428,17,-429,1039,-2890
4236,5924,13440,16.91,-154,-810,-1476
292,6540,16304,17,1030,905,28
-1504,6808,17112,17,3428,214,160
-3112,6516,14436,17,-3884,2891,-3269
1508,7708,12820,17.05,-2197,2546,187
-92,5872,15048,17,-231,-15,1069
580,5784,13300,16.91,671,-1409,1087
1836,7272,16524,16.91,385,-1263,-1544
2272,8392,17880,16.95,-1069,-298,-3537
276,6048,20384,16.95,-1495,-1064,-2488
-232,5532,16016,16.91,-2333,-697,-2431
-3384,5016,13080,16.95,-649,-180,-1360
-164,8360,15496,16.95,950,1024,381
-2596,7612,20988,17.05,3789,1369,2533
-6712,5796,21068,16.95,1863,2019,3599
-732,6188,10828,16.95,-2156,2017,1408
3700,7024,12368,17,-885,935,624
1888,6160,15536,16.91,2114,-2506,2967
124,7044,17552,16.91,1232,-2089,-1677
-1296,7796,19724,16.91,-1555,-1540,-3795
-1808,6524,14224,16.91,-3444,-88,-749
-3516,4640,18296,17,-2839,662,-3655
596,7396,17116,17,2235,1555,-791
7292,9900,13400,17.05,2907,3701,367
1652,7916,16228,16.91,-2879,-1678,554
-160,6780,14384,17.05,-745,-301,1316
1092,5788,13384,17.05,1146,2114,-1323
212,6272,18664,17,1993,259,-415
-216,7032,24828,17,-163,937,-1315
1152,6560,18420,17.05,-2044,-1047,-2467
372,6464,13340,16.95,784,-2188,956
1028,7076,15292,16.95,2155,-1180,1508
-4940,8328,21396,17.05,2632,1543,2858
1560,5276,23404,17,1346,-1349,5366
-5896,3524,22232,17,-1587,-1034,1583
-576,4284,10020,17.09,1495,638,183
4060,7528,12896,17,1878,-1369,1520
6792,8232,20200,17,379,-649,-3681
1740,5336,18536,17,-1614,642,-2146
24,5168,14460,16.91,-1802,-301,-1612
-544,5088,13056,17,300,56,-119
-1172,7352,16832,17.05,3649,968,-463
916,8624,16760,17.05,88,1656,-168
-1240,5016,15388,17.05,-750,303,483
-2156,4676,12872,16.95,-2028,-662,140
-996,4956,12660,17.09,1668,-1423,2160
-1252,5776,19948,17,1578,-2152,-2198
2640,7524,20276,17.09,1075,-856,-2984
4136,6192,16400,17.05,553,-1946,524
2796,5440,14196,17.05,-3398,-523,-662
-2136,5312,15220,16.95,400,55,338
-1652,6876,18464,17.09,1736,1284,-1506
876,9456,16448,17,-412,2460,-963
952,6892,16128,17,-604,472,3246
-1336,4076,16080,17.05,-2881,-1231,1021
-3376,3980,15680,16.95,-1071,-1490,2068
-84,6256,15844,16.95,152,-115,-566
2828,7928,21236,17.05,323,-1564,-231
-1468,5468,21160,17,-1867,-1036,-2674
-152,3932,13080,17,-2952,471,-4354
1268,5692,11160,17,-1615,598,-1877
-20,6676,16272,17,1258,556,-508
-476,6796,17360,17.05,2081,1658,-253
-2756,5520,23104,17.05,-2232,1234,1523
852,4744,17436,16.95,-2496,1796,-88
1544,4656,12772,17.05,-3038,1304,997
2500,6152,14088,17.05,446,-634,1001
-2204,5736,17692,17,1158,-533,-98
-120,6676,22572,17,-3358,-1254,-2729
6368,5984,17412,17.09,261,122,140
-112,4720,17480,17,-162,-1437,-309
-252,6236,15016,17,1148,-1098,-122
596,7828,20352,17,3621,1888,338
-728,7924,18400,16.95,3521,4194,-249
1512,5968,19568,16.95,866,-448,4328
-2664,3760,22220,17.05,-2853,-1409,922
-916,5396,18200,16.95,-1020,-642,-2018
4888,7000,14212,16.95,1663,633,-1043
9128,8132,16148,17.09,270,-2183,-4619
1796,6800,17568,17.09,-2202,-1521,-3667
1148,3756,12936,17,-3842,1207,-6178
-4716,5372,14116,17.09,-2205,589,-3995
-656,8384,15516,17,1928,1557,-3155
2176,8796,14224,16.95,8802,-83,1936
2556,8256,15012,16.95,2053,2191,4814
-452,5640,17732,16.95,-3484,-144,2303
-2780,4412,16312,17.05,-1946,-598,-1555
2476,6512,15696,16.91,12,177,-1737
4012,8500,17028,17,2250,-1783,-1503
1380,5384,19676,16.95,-1275,-2361,-1967
-1548,5692,18936,16.95,-4726,-862,-4788
-6700,5344,11760,17.05,-2309,2091,-3345
-812,8044,14404,17.05,1451,2096,-828
2364,8924,15000,17.09,-536,2968,-444
1148,7380,15592,16.91,-1562,1677,2843
-388,5052,14936,17,-774,794,1971
668,4560,15108,17.09,2087,-2037,3225
-2680,5512,19840,17.05,2841,-2065,-1925
-4924,6184,21260,17.05,-5067,-2015,-4847
3124,6012,12820,17.05,-1375,157,-2098
1660,6240,11032,16.95,211,-863,-2645
1100,7448,16704,17.05,1079,-636,544
-2968,6008,21360,16.95,1631,1850,1513
-5540,4920,24924,17.09,-4959,641,2275
6108,5972,13972,17.09,-3012,-5,-2506
2520,5788,13696,17.05,180,-128,-1878
3928,7312,14032,17.05,1559,-1594,-1457
2256,7804,19208,17.05,1635,-2026,-1876
-828,5212,16432,17.05,557,167,-4956
2460,6084,13864,17.09,-1009,1031,-5006
-236,5732,11928,17,-65,2206,-4476
-2968,5740,15148,17.05,-746,-1188,958
1248,7256,19584,17.05,956,1995,2735
-2240,4384,29768,17.09,-2515,3578,5332
212,4536,14456,17.09,-2532,880,-1250
3240,5072,13736,17.05,-668,844,-2966
4612,6116,12936,17.05,2513,-2235,-1725
2300,6752,19704,17.05,2908,-1559,-408
-1628,6904,20456,17.05,-1889,-3299,-6071
488,4872,16704,17,-1836,-1326,-3582
1780,4852,16448,17.09,-618,723,-2190
868,6268,15488,17.09,15,-951,-1321
-1656,6732,16428,17.05,1916,766,-2366
916,7720,15084,17.05,-1655,539,-1663
808,6036,15592,17,-1510,1654,1846
-2324,4596,13812,17.09,898,951,-2492
-5048,3872,13636,17,936,-1758,-3065
-916,6380,14268,17.09,2394,-1656,-2160
3872,8080,19364,17.05,2268,-2837,-2581
-1620,4812,18516,17.05,-4789,-1719,-6720
548,4196,12324,16.95,-1343,-766,-4996
4532,6264,11552,17.05,1598,-3368,-1164
-568,6184,14448,17,116,-993,73
1964,5980,20964,17.19,3270,531,-1134
-2148,5244,20800,17,-1703,-70,-4800
1076,5388,16508,17.09,-417,-373,-1316
20,5000,13528,17.05,90,733,-1693
-776,5168,14316,17.05,1370,-472,1513
728,5784,15920,17,-166,594,-1337
4432,8304,17252,17,1007,-1878,-5096
12,5456,18812,17,-407,-4747,-2306
264,5168,15044,17,-2476,-658,-3787
396,4876,12912,17.05,-668,-377,-2249
-1300,6780,16716,17.09,2134,-298,-1509
3344,7680,18192,17,3496,285,607
-1096,4456,21108,17,-1305,-856,-689
1972,5124,15648,17.05,-1697,-1535,-346
-796,4492,15564,16.95,-293,-386,-1099
-1708,5480,15548,17.05,1106,-805,-2457
3280,7316,19128,17,2449,-1854,-3461
-3616,4832,20936,17.09,-1149,-3721,-3385
-1480,3184,15104,17.05,-2039,13,-3242
2028,5180,12128,16.95,-1096,1013,-3367
1936,7504,16396,17,1117,-103,-1331
-1448,7352,19040,17.09,3072,537,1134
-2904,5680,20876,17,-1912,-688,2716
-36,4460,15436,17.05,-3369,264,-924
-696,5016,14648,17.05,567,-400,1820
2776,6324,15192,17,2874,-2446,1843
1852,7032,18216,17.05,2401,-1389,-1141
-1236,6108,16460,17.09,61,241,-2980
-432,4804,14880,17.05,-3025,1018,-1386
-2076,4692,12572,17.09,-1365,2243,-1133
1584,7752,15204,17.09,330,672,902
-900,6304,21440,17.14,4804,815,2278
-1252,5000,20732,17.05,487,-1691,3058
-1916,4412,17236,17,-2950,468,678
40,4456,14312,17.09,-2173,2464,-794
3420,6396,15832,17.09,2339,-2116,1114
6416,7304,18404,17.14,3069,-1519,-1196
1680,6088,19828,17.05,-874,-4763,-1017
1544,3636,15732,17.05,-4298,2056,-3409
-396,5144,10612,17.05,-2036,854,-4198
1896,8136,15436,17,1176,160,217
396,6840,19340,17,4618,1752,1394
-968,5228,19040,17.09,157,572,2959
-152,4140,16184,16.95,-2595,-551,-94
1336,4780,14228,17.05,-1033,1827,297
3892,6536,14708,17.09,1984,-1126,2063
-1044,6120,20424,17.09,-1724,-2475,548
-3480,3380,22068,17.09,-1752,-365,-1647
-212,3872,15312,17,-1222,1295,-3741
808,5428,11520,17.14,-578,1592,-611
400,6040,17488,17.14,728,-126,1797
-2368,6164,20776,17.05,1200,-1,874
-5428,6072,22332,17.09,-1483,1817,1913
-1456,4880,15200,17.09,-1967,-1237,3617
1640,4216,12888,17.19,-947,1006,2992
1756,5720,14316,17,2790,-976,2015
-1824,5856,21184,17.09,1212,-985,-976
-84,6036,18436,17.05,883,32,-4190
2560,4748,12548,17.14,-675,891,-2826
2416,5788,14096,17.14,-1262,-689,-1257
-328,6080,15596,17.05,-755,-435,-242
-100,6468,18840,17.09,2946,672,143
-872,6652,19556,17.09,-695,2429,-145
456,5708,13836,17.09,-1825,459,-193
2444,4712,13936,17.14,-177,1882,-1072
972,5320,12636,17.05,1987,-140,381
-2088,5116,20144,17.14,154,-948,-1945
-420,5708,21556,17.05,-1607,-439,-3351
3172,4188,14688,17.09,1976,600,-2034
3212,5388,15000,17.09,1331,-182,-1270
-2996,6328,16772,17.05,139,-1516,130
1128,8660,18500,17.14,1795,1587,295
16,6512,16864,17.09,-1651,159,149
2612,6256,15008,17.09,-1006,245,3504
716,4512,16624,17.05,-751,-1379,2221
1628,5764,14540,17.05,968,-2613,2104
120,5460,17868,17.14,327,-1000,-1492
264,6040,21360,17.05,-1001,-280,-4727
1672,4052,18304,17.09,2056,-380,-1038
-484,4644,17792,17.09,-1571,739,-2192
-1524,5756,15156,17.05,-649,1533,-1718
-440,7972,16544,17.14,2082,1675,13
1344,8020,16012,17.14,2588,3130,2055
-708,7260,18720,17.14,1223,1092,4351
-696,4832,13396,17.09,-732,426,3414
-3152,4448,16760,17.19,483,98,2738
-100,5328,13444,17.05,1954,1162,87
5104,7688,17156,17.05,-595,49,-3503
-20,5508,23172,17.14,-500,-2170,-1147
-2612,4216,15472,17.19,-1853,-637,-2193
668,5544,13168,17.09,-357,1193,-2670
-2240,7500,15964,17.14,-810,821,-826
172,9772,18740,17.05,1898,1964,5506
-1936,4892,19952,17.05,2215,-1418,5711
-964,4076,14876,17.05,-2737,1435,2005
116,5664,13980,17.05,-1717,2586,1658
3056,6404,16492,17.09,594,-1143,292
-572,6560,20468,17.09,933,-2829,-79
-60,6436,15696,17.05,-1493,-2177,-5222
3036,5960,11752,17.05,-1057,1874,-4619
2092,6208,13560,17.14,537,1037,-2959
1564,6704,16228,17.14,2674,1074,-1014
-1696,6628,17960,17.05,2304,545,399
-1764,7908,17804,17.05,-3198,2114,1512
712,5776,14236,17.05,-1519,1597,4083
1824,4576,12404,17.19,-2220,578,3423
3024,5488,12720,17.09,1060,-610,3841
220,5904,19956,17.09,1867,-2384,-396
-388,5572,19996,17.05,-1180,-615,-2988
1404,4300,15128,17.05,1148,-855,-527
-2472,4720,15328,17.19,-338,337,-4019
-812,6584,13764,17.09,2013,770,-1044
-60,7892,16648,17.05,3138,803,163
1048,8392,13508,17.09,-1554,2482,785
268,6568,15652,17.09,-3067,2050,1784
-1512,5048,15644,17.05,-1219,515,1182
-428,4820,16612,17.14,1085,-951,2266
260,6592,18864,17.19,1605,-328,-808
5692,7544,18572,17.05,1574,-3443,-532
-1020,3600,20172,17.09,676,-105,83
-1604,5000,16264,17.14,-1425,-516,-395
-1944,5864,14116,17.05,-114,691,-405
672,7280,21704,17.14,2792,-888,-16
3320,8752,13828,17.19,1589,2110,935
1408,6016,11568,17.09,1150,-524,3559
-240,4908,14520,17.09,-2500,223,2148
1632,6552,15316,17.09,-1453,-671,1458
-1432,6012,19136,17.09,4720,1993,-1159
6476,7380,12840,17.09,6744,-6251,-5564
2488,6516,24580,17.19,-5449,-2376,483
684,6496,16604,17.09,-2682,-1094,-1739
136,5896,14044,17.09,-1109,707,-369
720,8112,18292,17.09,1490,-1038,780
1500,9388,16528,17.09,87,1538,845
-712,6780,12960,17.19,-917,982,2857
-1644,5080,16724,17.19,-1256,851,2641
-1536,5124,13644,17.09,577,-1880,1340
3412,6828,18044,17.24,433,-366,332
1972,6684,19492,17.14,-1174,-495,-3325
3304,4204,20300,17.05,759,-876,160
-528,4452,18356,17.14,-4756,546,-3114
-184,5372,15876,17.05,-1132,-554,-1293
-492,8092,18256,17.05,2142,-1398,-2139
3012,7960,14832,17.05,325,539,-459
-460,6232,16308,17.05,-411,848,1812
484,4960,13596,17.19,-663,82,285
1124,5100,14156,17.09,2024,-217,1464
-644,6032,16572,17.09,2243,153,39
3612,8292,18676,17.05,-625,-108,-2552
468,4592,19584,17.09,-1327,-180,541
1436,4956,16348,17.09,-3117,141,-639
-4136,5064,12948,17.05,-229,872,-152
-1592,8192,15576,17.14,1886,1054,-241
1404,8424,17140,17.05,3986,2683,3165
-32,5624,17508,17.09,1945,414,5000
1696,4680,15380,17.09,-3238,670,2247
-888,4484,15388,17.14,1628,872,3320
2196,5468,15720,17.19,944,-330,337
5548,8028,17012,17.09,-805,21,-4291
2744,5492,19492,17.09,1819,-1987,505
732,4860,18044,17.14,-3289,-932,-2231
-2328,4944,13932,17,580,340,-348
316,7444,15328,17.09,2091,775,-549
-12,7420,19032,17.19,829,247,1387
-3092,4816,19208,17.14,-172,8,2711
-1780,3576,17416,17.05,-1628,542,-453
-1516,4296,15692,17.05,-1264,-349,764
520,6788,15940,17.14,1331,-35,-363
1624,7044,20544,17.14,1308,-1422,-4
1824,5420,16836,17.14,746,610,-2397
1164,4888,14908,17.14,-2629,600,-3258
-1716,4432,13168,17.14,-1373,1213,-1656
1052,6616,16644,17.14,-610,686,-1449
-3160,5972,18920,17.14,2675,550,478
-3668,4684,22672,17.09,-1182,-741,-127
-416,4536,16712,17.09,-3882,1080,-263
696,4256,13728,17.14,-2890,250,-459
3240,6568,13792,17.09,1475,261,-309
992,6504,18224,17.09,2453,-2048,539
-544,5612,17128,17.19,137,-593,-1113
204,4712,15788,17.05,-937,-784,-1234
652,5268,12656,17,-1119,1078,-2112
2848,7004,12748,17.09,-268,837,-238
-1128,7020,18948,17.09,1877,377,-584
-408,7232,20120,17.14,-2824,1631,-805
232,5632,14624,17.19,-1427,111,3456
-684,3404,16116,17.19,-2259,1302,2031
1788,4908,12092,17.09,1009,-156,1546
228,5884,19188,17.09,99,-764,-1932
644,5772,22208,17.09,-660,-434,-4672
2128,3780,17504,17.09,1455,65,-428
632,4708,14900,17.09,-567,32,-1901
-2532,4824,13172,17.05,829,-429,521
-916,7056,18484,17.14,1919,492,-1426
228,7572,16684,17.14,-190,1543,1672
728,5184,14536,17.14,-858,307,2267
700,4908,15304,17.05,-610,-412,2034
-468,4312,12528,17.09,1668,-985,1919
1628,6232,18592,17.09,447,-371,-1431
2012,7156,18976,17.09,-743,-295,-2140
-268,3908,18052,17.19,-187,-222,-1614
1440,5640,17436,17.05,-1282,538,-1453
-1764,4616,12072,17.14,242,158,675
1300,7436,16224,17.14,1334,-133,-41
480,7180,17880,17,4019,1520,1351
-1144,5276,15908,17.09,907,645,638
908,4852,15140,17.09,-1322,504,-292
-1780,4516,15020,17.09,-183,-559,647
-1372,5880,16472,17.14,1716,195,-177
676,7564,18064,17.24,1806,-1415,711
204,6636,16792,17.05,393,-2305,-1449
8,5024,12312,17.14,-2671,191,-2351
-1616,4836,12552,17.19,-1217,1469,-1087
2548,7068,14272,17.09,-249,504,-415
-1604,5124,23008,17.19,2933,967,2291
-3920,5032,24084,17.09,170,516,1351
-352,3128,19456,17.09,-5129,699,1243
200,4204,13744,17.14,-1785,-697,-626
380,6332,12824,17.05,1700,-1545,195
-2412,5436,18836,16.95,2541,-625,-1544
-2216,4712,20316,17.14,-1478,-737,303
928,4264,15780,17.05,-1382,899,-3302
-1720,4104,12892,17.05,-664,1083,-1580
2120,6476,15180,17.14,1149,159,296
248,6628,19388,17.14,2799,530,441
-5116,4568,21972,17.05,-1402,587,672
-1444,4416,16916,17.09,-3810,-591,1708
2200,4100,11940,17.09,-2185,2353,-16
3336,6300,14184,17.14,1125,249,275
-2300,5432,19280,17.14,1349,-439,-899
-2724,4788,23800,17.14,-1278,-1370,-1394
756,3860,18152,17.14,-371,1043,-733
564,5076,17688,17.09,-735,-646,754
-4108,4500,14972,17.09,-261,-360,1177
-584,6904,19692,17.05,369,734,-609
468,6564,17164,17.05,1360,2948,1343
-1696,5520,16344,17.09,399,831,4296
-3020,3688,17444,17.09,-1846,471,1704
-3120,4064,15960,17.14,334,-741,2475
-2200,5272,16740,17.09,681,-2480,1149
2028,6648,21596,17.09,1119,-1764,-642
844,4568,23572,17.09,-1135,-1442,-1431
-2412,3676,17332,17.14,-2517,-1214,-3104
-2488,4452,14240,17.09,-1011,-79,-1421
-584,7348,15260,17.09,1138,682,590
-1496,6764,19880,17.14,3341,1158,2444
-3764,4956,17808,17.05,-343,-570,2645
-2264,4260,18612,17.14,-2997,-880,965
-3024,3528,15796,17.09,227,-1177,593
296,5856,16036,17.14,1430,905,-1589
5784,7416,18208,17.05,2119,-994,-2370
-1016,4108,20968,17.14,-1606,-907,-3682
308,5016,15540,17.09,-1667,-986,-2549
-2804,4120,12208,17.09,-1575,565,-1817
1264,6800,16100,17.09,617,1124,-1122
-484,6336,20360,17.05,504,1162,2563
-5452,5272,20916,17.14,-971,1664,1956
-1332,3920,14256,17.09,-2638,678,2561
1608,4872,13024,17.09,-1686,64,1212
6276,5864,16108,17.05,33,-1787,1277
-1956,5784,20772,17.05,3114,-1074,-204
-3948,4152,19544,17.14,-1824,63,-2096
1412,4516,15284,17.05,364,533,-607
-116,4728,12452,17,1796,501,448
1544,6312,15052,17,-75,176,771
292,7004,20448,17.05,3802,485,1095
-3844,6092,17996,17.05,-1807,2334,-1260
-2648,3856,14204,17.14,-4237,2621,-469
-484,4436,13372,17.09,-951,370,-16
-768,5908,14556,17.09,3400,-1850,-417
-2484,5148,18108,17,748,-525,-490
-2180,5288,24504,17.05,-3734,190,-4112
-1340,4852,16612,17.05,-887,-392,-672
-624,5032,12412,17.09,-1423,1219,-2516
460,6480,15584,17.09,-689,-384,1011
-1140,5824,18648,17.05,2142,947,105
-3384,6176,19468,17.05,-1068,1845,680
-1024,4808,16516,16.95,-2949,1225,2216
-2432,3644,17320,17.05,-1767,491,1681
-2256,4612,15560,17.05,2188,-1231,976
612,6128,19472,17.09,-161,-1514,-1449
-2468,4488,18064,17,-2997,1707,-5210
1228,4372,17556,17,-1065,1316,-1152
2088,5264,14316,16.95,2187,273,474
-1040,5344,15244,17.05,598,353,-140
-912,6932,18416,17.05,1767,765,1071
1512,8084,15516,17,-763,1406,-1222
1556,6124,18212,17.09,-769,710,4844
-1616,3628,17192,17.05,-2417,-813,2062
344,4784,16484,16.95,210,-1380,1524
2656,6040,17232,17.05,2239,-629,-2125
-1008,6728,20412,16.95,1927,-1647,-1088
-2272,6072,17536,17.05,-1499,-1002,-3423
-904,4988,16368,16.95,-2080,-859,-1142
-1020,5176,11944,17.09,-717,856,-1656
740,7632,15168,17,2073,1415,-519
-3468,5516,18076,17,3348,1067,1237
-3912,5164,21904,16.95,-1040,-768,2584
-780,4228,17792,17.09,-2674,88,1405
-224,4324,14000,16.95,-2162,1524,97
1172,6376,13308,16.95,-216,-392,-616
-1120,6368,18288,16.95,251,-1471,-387
-3548,4104,22608,16.95,-2061,-184,-1859
680,4244,14700,16.95,-527,1793,-1303
1324,5144,11384,17.05,-575,680,-862
352,5588,14568,17,-135,635,380
148,6088,20732,17,814,53,393
-4712,5548,22196,16.95,-735,1437,-1017
-728,5152,16612,16.95,-1489,333,1072
-468,5680,13412,17,1013,2399,873
1708,5544,12652,17,2661,-929,3823
-1748,6088,16692,17,273,-1477,336
232,6960,18356,17,-1546,-343,-2692
2364,4144,20356,16.95,-314,-3255,189
-1900,4328,20436,16.95,-3509,-1470,-3740
-3696,4652,15088,16.95,-995,-68,-1022
216,6844,16112,17.05,1132,829,-1378
1224,6916,17664,16.91,3216,1271,1658
-204,5844,18776,17,808,-1258,3261
-2888,3932,17000,16.91,-2360,134,-149
-2828,3896,14228,16.95,-55,1461,-114
-72,6128,14160,16.95,537,764,-1748
4564,8288,17164,16.91,2276,-2810,229
200,5016,19064,17,-1100,-263,-2786
112,4184,14852,16.91,-2394,-387,-3628
-1320,4408,12168,16.95,-1735,109,-2795
2344,7404,16700,16.91,1236,-1233,-744
-888,5912,20740,17,2582,-83,1763
-736,5400,21652,16.81,993,-479,2296
-468,3840,15780,16.95,-2276,1101,-873
-208,4176,13016,16.95,-1398,2100,-662
460,5816,15072,16.95,624,-19,-1093
-1812,5248,21112,16.86,1302,-1434,-1678
-492,5044,20616,16.86,-73,330,-2146
1404,4768,15976,17,-544,-415,-1282
512,5336,13080,17,12,1565,-1872
1864,6808,13644,16.95,1187,165,179
-364,6476,17844,17,2694,651,-303
-3360,6664,18132,16.86,-3456,261,909
804,5652,15892,16.95,-2148,382,1703
624,4916,14712,16.95,-1406,1849,1107
-48,5368,14008,16.91,2020,-1078,2178
-2496,5460,18388,16.91,2028,-580,-1339
1316,6280,19784,16.95,-1871,-1190,-3327
1308,5084,18608,16.81,143,-546,-149
-492,5700,16200,16.86,1148,212,-2017
-4084,5412,13632,16.86,1153,456,-2372
132,8704,13464,16.95,2451,2040,-602
1724,7760,15712,16.95,1053,1737,1965
-2104,6312,17468,16.86,-2764,811,2375
-344,5704,15636,16.95,-889,841,2468
-2452,4576,15368,16.95,799,-1740,1869
364,6964,13908,16.95,775,-462,-1326
3188,8932,18392,16.95,1943,-2515,1365
-700,6740,16776,16.86,-347,-3613,-2524
-2528,5296,14244,16.81,-1863,9,-2060
-2840,5252,12268,16.91,82,1355,-2111
580,7932,16160,16.91,1791,1308,-866
-2560,7556,19260,16.91,2133,1983,2529
-6384,5128,23876,16.91,-1065,-321,3508
-2132,4692,19440,16.91,-3665,1591,-506
-120,5112,13020,16.91,-1013,486,-635
-260,6580,14644,16.86,1201,-1642,-130
-3044,7544,19032,17,1229,-3567,636
-984,6752,18148,16.91,517,-1871,-3172
2608,6548,13004,16.95,-2544,-838,-3543
2744,6632,11576,16.86,-727,874,-1911
992,7808,15864,16.86,1267,-209,1985
-2748,6988,19884,16.91,1848,1501,726
-4164,7544,18880,16.95,-573,1651,1437
-936,6312,14056,16.86,-490,2119,3201
3076,6408,12380,16.81,192,1246,1664
3200,6708,15244,16.91,1152,-1373,1902
-832,6884,19136,16.81,2,-1123,-1180
-2292,6896,19360,16.86,-1822,905,-4395
-40,6132,16912,16.86,-32,680,-1412
-1168,5480,14672,16.81,-1013,-129,-1166
-68,6544,13668,16.81,-862,-835,350
-1636,7844,18560,16.86,424,389,660
3928,9596,14908,16.86,2990,461,2831
1396,6992,18420,16.81,4368,-1035,6908
-2052,4168,16688,16.81,-145,-174,47
-432,5512,11472,16.95,-1616,-431,-894
736,7180,12432,16.86,598,127,-934
1184,8456,18928,16.91,-121,-1913,-1181
504,6368,20160,16.86,-955,-694,-1387
800,5316,15592,16.86,-2942,-357,-2528
-1956,4500,14012,16.86,-679,-281,-1453
216,7280,15472,16.86,995,212,-649
-1620,6492,18972,16.91,1309,386,1430
-2740,5268,23128,16.91,-1385,186,909
-1200,4924,16712,16.95,-2783,-129,1767
812,5028,12892,16.95,-801,178,1285
252,5816,14084,16.91,401,357,-379
-824,6656,16964,16.91,105,-1155,-913
-1408,4888,21680,16.77,-2281,-1046,-3367
3580,5280,17652,16.86,479,1563,-2008
948,5340,14564,17,860,-649,-219
-1312,5664,11744,16.77,-82,-884,168
460,7980,18676,16.95,288,1387,-510
3496,8340,14960,16.91,1366,2587,40
940,5376,17756,16.91,-309,525,2040
-908,4392,16200,16.86,-142,-73,-89
-296,4736,12952,16.77,1911,-681,915
1396,6508,16176,16.91,1201,729,-667
2636,7728,20028,16.86,1636,-2194,-618
324,6004,16392,16.86,-886,-1681,-2148
-1096,4992,16240,16.86,-3648,-44,-2310
-1512,5000,12704,17,-1632,1360,-1676
344,7600,17092,16.91,65,505,1046
-600,6296,20572,16.95,2068,88,1307
-3756,5212,22304,16.91,-440,17,1315
216,4948,14780,16.91,-4037,2630,-995
860,5348,14452,16.86,926,692,431
192,5064,12968,16.95,598,-698,46
-156,6856,18560,16.91,-1658,-163,-1612
-404,6404,27256,16.86,-907,-1114,-1128
2960,4016,13628,16.86,1594,1088,-1075
3136,5592,16356,16.86,123,-447,-214
-948,6120,16424,16.91,1541,-592,268
-552,7548,16280,16.95,2447,-114,481
1088,7636,16816,16.86,-248,1287,571
408,5768,18200,16.91,-128,857,4583
-1272,4004,16400,16.91,-1136,-31,1076
-1624,4604,15096,16.95,659,-1142,1878
700,6328,16816,16.86,1877,128,93
2344,7516,19412,16.86,1387,-1850,989
2292,6508,18144,16.91,-1361,-671,-2185
64,5236,14884,16.81,-1292,630,-1784
-424,4912,14012,16.95,-1156,1309,-2892
1740,7164,15384,16.86,-267,297,-591
804,7060,17088,16.81,2212,332,319
-768,7152,16936,16.91,-2116,1958,1297
1576,6632,11624,16.95,47,1642,-150
1064,5824,13848,16.91,-1328,1104,596
1252,5724,11928,16.81,952,-484,258
1100,6840,16032,16.95,72,-726,-902
6300,8976,17496,16.86,1768,-2209,-458
3620,7168,16796,16.91,73,-2061,-528
-968,4836,15840,16.86,-2850,5,-2162
-2356,4916,12780,16.95,-476,1208,-693
3324,7992,15208,16.91,245,-895,154
-2372,6172,20856,16.77,2101,504,1347
-1924,5280,22232,16.86,372,-162,1571
-148,5100,17628,16.95,-2308,1690,-44
104,4112,10692,17,-683,312,-198
648,6504,16064,16.91,-393,-112,1173
-1588,6064,19656,16.95,398,-1232,144
-2388,5400,21756,16.95,-663,-509,-1415
936,5060,18324,16.91,-206,9,-579
328,5540,14564,16.95,70,1396,-1615
2320,6272,14276,16.86,746,332,277
-152,7280,16384,16.91,1895,1120,-665
1972,8700,14800,17,-382,1415,411
-536,5896,17000,16.86,-1523,317,2153
1812,5716,14420,16.95,-1090,592,42
-448,5468,11724,16.81,1934,-1164,1485
-932,6080,17864,16.91,1019,-391,848
3124,7684,20264,16.86,-1156,1,-82
-300,4456,22280,16.95,490,334,-867
-636,4688,15848,16.95,-1210,-714,-1805
-1616,4888,13748,16.86,1136,-741,-2562
712,7760,15984,16.86,974,-991,-187
1268,7308,18700,16.91,3890,1049,1808
-1796,5468,19556,16.81,-746,871,1598
132,4736,17912,16.81,-2534,-604,-168
52,4796,12564,16.91,-529,296,-1764
140,6592,16224,16.86,-255,-823,-1787
-1716,6640,17756,16.95,552,-1636,-73
-716,5748,19980,16.95,143,41,-2250
520,5484,16596,16.81,-496,-168,-2178
1756,6044,12328,16.91,-90,481,-1702
1916,6492,13740,16.86,145,91,600
-588,6984,16864,16.95,1808,806,199
1044,7816,18292,16.86,-391,779,1170
28,6336,14176,16.95,-1117,1425,1874
1220,6020,15472,16.91,-674,485,1014
1200,5496,12968,16.91,-132,305,1856
1476,6740,15612,16.86,-418,-212,-845
