14:31:56.277 ->   1888,   4532,  15736, 19.26,    425,    521,   -515
14:31:56.390 ->   2528,   3992,  20076, 19.31,   1783,    -78,    -97
14:31:56.491 ->    892,   3700,  21880, 19.21,  -1005,   1182,   -912
14:31:56.608 ->  -1688,   2240,  15128, 19.35,  -1382,   -739,    308
14:31:56.693 ->   -668,   3032,  14624, 19.21,  -1780,    442,    585
14:31:56.793 ->    340,   3576,  15132, 19.26,    694,   -229,   -442
14:31:56.940 ->  -1524,   3300,  18416, 19.35,   1984,   -996,  -1206
14:31:57.023 ->   -760,   3156,  20644, 19.40,   -992,   -251,  -1173
14:31:57.107 ->    388,   2320,  18924, 19.35,  -1138,    334,   -702
14:31:57.230 ->    708,   2940,  13732, 19.31,  -1189,   -317,   -956
14:31:57.312 ->   1628,   4252,  15744, 19.35,   1047,   1046,     52
14:31:57.426 ->   -188,   4300,  20708, 19.35,   3141,     12,   1371
14:31:57.509 ->  -1832,   3540,  18492, 19.21,  -1098,   1993,    -54
14:31:57.626 ->     68,   3244,  16972, 19.21,  -2396,   3156,    728
14:31:57.742 ->    172,   3492,  14064, 19.31,  -1536,   1784,    153
14:31:57.823 ->    700,   4644,  13620, 19.26,    292,   -609,   1857
14:31:57.940 ->    320,   4048,  18816, 19.26,   2233,   -231,   -601
14:31:58.041 ->  -2436,   2340,  23204, 19.21,  -1731,    334,  -3051
14:31:58.142 ->   -628,   2832,  17976, 19.21,  -1788,    457,   -272
14:31:58.240 ->   -292,   3380,  15972, 19.31,  -1680,    635,  -1053
14:31:58.357 ->    524,   4256,  16732, 19.26,    174,   -510,    840
14:31:58.439 ->    428,   4128,  18492, 19.31,   2525,    343,    713
14:31:58.558 ->  -1936,   2996,  20384, 19.26,  -1911,    985,    496
14:31:58.643 ->  -1212,   3840,  18000, 19.26,  -2237,   1873,   -143
14:31:58.760 ->   1212,   3000,  16728, 19.31,   -834,   1955,  -1522
14:31:58.896 ->   2652,   4312,  14624, 19.31,   2302,    -81,   -325
14:31:58.972 ->   -532,   3160,  16432, 19.21,    387,  -1911,  -1346
14:31:59.058 ->   1516,   4480,  22084, 19.21,  -1015,   -545,  -4171
14:31:59.174 ->  -1784,   2872,  17636, 19.26,   -991,   -173,  -2172
14:31:59.274 ->    856,   4452,  14368, 19.35,  -2840,    344,  -3350
14:31:59.359 ->   1792,   4532,  12172, 19.26,    853,  -1565,   1572
14:31:59.493 ->   1644,   5568,  17592, 19.21,   1466,   -343,   1735
14:31:59.592 ->   2872,   5916,  18504, 19.21,   1131,   2372,   1652
14:31:59.694 ->    312,   4300,  19092, 19.31,    -96,   1685,   2351
14:31:59.785 ->    780,   2840,  15200, 19.35,  -2628,   1027,   -138
14:31:59.883 ->   1028,   2900,  14552, 19.26,    103,   -912,    759
14:32:00.011 ->   2752,   4760,  15936, 19.31,   1319,   -537,  -1084
14:32:00.108 ->   3416,   5712,  17204, 19.21,   1600,   -929,    157
14:32:00.201 ->    904,   4096,  19908, 19.35,   -785,    285,   -458
14:32:00.286 ->    644,   4200,  14728, 19.26,  -2178,    670,  -3101
14:32:00.427 ->  -1280,   4040,  13132, 19.26,    659,    728,    -99
14:32:00.510 ->    448,   5764,  17104, 19.31,   2241,    190,   1758
14:32:00.605 ->    956,   3584,  15240, 19.21,   -200,   1423,   1455
14:32:00.713 ->   1364,   4112,  18440, 19.26,  -3082,    747,   3336
14:32:00.842 ->   3976,   4364,  15300, 19.35,   -581,    533,   2313
14:32:00.925 ->   -344,   3460,  17116, 19.31,   2501,    524,   1775
14:32:01.009 ->  -1300,   4176,  16176, 19.31,   3552,  -1836,    174
14:32:01.126 ->   -716,   4408,  17516, 19.35,   2890,  -3416,  -1068
14:32:01.253 ->   2044,   4708,  18244, 19.35,  -1602,  -2171,   -830
14:32:01.347 ->   2888,   4520,  14880, 19.35,  -2330,     90,  -1471
14:32:01.442 ->    504,   3984,  13672, 19.31,    902,   -994,   -479
14:32:01.523 ->  -2348,   5768,  17160, 19.31,   2026,  -1092,   -389
14:32:01.659 ->    432,   5464,  16460, 19.35,   2189,   1924,   -896
14:32:01.742 ->  -2576,   4128,  18196, 19.26,  -3124,    572,   1826
14:32:01.860 ->   -648,   3560,  18260, 19.31,  -2102,   -629,    297
14:32:01.960 ->  -1204,   3388,  14532, 19.31,   -176,    517,    244
14:32:02.043 ->    224,   4432,  16356, 19.35,   1953,    -97,   -463
14:32:02.133 ->   2244,   5000,  22620, 19.31,   4944,  -1751,  -2583
14:32:02.242 ->  -4168,   5140,  18232, 19.26,   -549,  -2941,  -1842
14:32:02.386 ->     28,   3536,  15744, 19.26,  -2466,  -1563,    211
14:32:02.467 ->  -4452,   1288,  12476, 19.21,   3738,  -2691,  -4217
14:32:02.560 ->  -2488,   6476,  16764, 19.40,  -1052,   1508,   -118
14:32:02.676 ->    736,   7240,  16444, 19.31,   2120,   1923,    443
14:32:02.760 ->  -2184,   3268,  22204, 19.26,  -1588,   -771,   5487
14:32:02.897 ->  -2572,   2444,  14252, 19.35,  -1957,   -180,   1170
14:32:02.978 ->  -5704,   2268,  15644, 19.26,     46,  -1074,   1402
14:32:03.070 ->   1708,   4952,  19972, 19.26,   2078,  -1567,   1503
14:32:03.174 ->    872,   4620,  21092, 19.35,    577,     20,   1224
14:32:03.300 ->   2112,   4104,  21468, 19.31,  -2539,  -1565,    415
14:32:03.396 ->  -1960,   2136,  14900, 19.21,  -1709,     76,  -1013
14:32:03.489 ->  -2320,   2620,  15252, 19.26,  -1383,    417,   -826
14:32:03.610 ->   3472,   5264,  16744, 19.35,  -1233,    583,  -1775
14:32:03.695 ->  -1008,   3644,  17420, 19.40,   2964,    859,   -534
14:32:03.795 ->  -1860,   2792,  20320, 19.31,  -2646,    848,   -139
14:32:03.897 ->  -2100,   2024,  18896, 19.31,  -1039,   1260,   1981
14:32:04.012 ->    308,   2784,  13780, 19.35,   -780,    714,    805
14:32:04.111 ->    352,   3956,  15312, 19.35,   1048,    361,    630
14:32:04.228 ->  -1116,   4296,  18744, 19.31,   1078,   -344,    565
14:32:04.311 ->    160,   3068,  20816, 19.31,   -745,  -2009,  -1148
14:32:04.428 ->   -620,   2120,  15240, 19.26,  -2244,   -561,    122
14:32:04.514 ->   2888,   3692,  16460, 19.40,    -22,    692,   -562
14:32:04.631 ->   -164,   3744,  15532, 19.31,   1179,   -146,    998
14:32:04.761 ->   1128,   3944,  18516, 19.31,   1899,   -710,   -170
14:32:04.828 ->   2528,   4056,  17692, 19.35,   -951,   1293,   -603
14:32:04.962 ->    260,   4584,  16840, 19.26,  -1365,   1867,    906
14:32:05.061 ->    296,   3100,  14884, 19.35,   -883,    390,    218
14:32:05.147 ->   1748,   3928,  14452, 19.31,   2181,  -1398,   1921
14:32:05.282 ->   -140,   2760,  18108, 19.40,   2516,  -1550,  -1457
14:32:05.346 ->    736,   3188,  18024, 19.31,  -2181,  -1281,  -4868
14:32:05.463 ->    380,   2720,  17636, 19.21,   -924,  -1374,  -1556
14:32:05.562 ->   3360,   2828,  16220, 19.31,   -251,    386,  -1580
14:32:05.647 ->  -1268,   3884,  14476, 19.35,   1121,  -2011,   -503
14:32:05.781 ->    596,   5720,  18040, 19.35,   1360,  -1741,   -482
14:32:05.865 ->    124,   5348,  15872, 19.35,   2794,   1209,   3294
14:32:05.964 ->   -544,   4348,  18876, 19.35,   -222,   -500,   4394
14:32:06.066 ->  -1188,   3012,  14216, 19.31,  -1643,   -193,   1589
14:32:06.164 ->  -1836,   3040,  15964, 19.31,    111,  -2377,   2207
14:32:06.310 ->   -708,   3136,  15764, 19.35,   2601,  -2405,    235
14:32:06.379 ->   4064,   3292,  14988, 19.35,  -2520,    226,  -5105
14:32:06.494 ->   1876,   3248,  21220, 19.35,  -2207,   2449,  -2938
14:32:06.578 ->   2152,   4288,  17008, 19.31,    752,    302,  -1585
14:32:06.697 ->   -792,   3420,  10940, 19.31,   1453,   -259,   -820
14:32:06.781 ->    240,   5828,  16820, 19.26,   2547,   1746,    232
14:32:06.901 ->    784,   6376,  17092, 19.21,   -668,   -150,   3813
14:32:07.034 ->    672,   3764,  15224, 19.31,  -1550,   3442,   1315
14:32:07.095 ->   1252,   4680,  14328, 19.35,   -762,    601,   3075
14:32:07.201 ->    452,   4068,  12972, 19.26,   1411,   -266,   2795
14:32:07.317 ->  -2460,   3228,  16968, 19.21,   -148,   1936,  -1338
14:32:07.417 ->  -1592,   3156,  23152, 19.21,  -3739,    202,  -3777
14:32:07.539 ->   2324,   3668,  17036, 19.26,  -2182,   -728,    309
14:32:07.648 ->   2868,   4584,  13240, 19.21,    154,   1477,  -1450
14:32:07.735 ->    764,   4432,  16012, 19.31,   2065,   -131,   2634
14:32:07.816 ->   -828,   3896,  20280, 19.26,   2323,  -1473,    548
14:32:07.918 ->  -2012,   2824,  24188, 19.17,  -1618,  -3239,   2227
14:32:08.055 ->  -2932,   1884,  15496, 19.31,  -1985,    818,   1107
14:32:08.143 ->   1044,   3496,  13812, 19.21,    767,   -559,   1305
14:32:08.228 ->    196,   3976,  16548, 19.35,   1335,   -143,    365
14:32:08.366 ->   2020,   4592,  18792, 19.31,   1518,  -1077,  -1039
14:32:08.451 ->  -1320,   2984,  20632, 19.21,   -867,    232,  -1315
14:32:08.535 ->   -640,   3724,  14576, 19.31,  -2354,   -743,   -167
14:32:08.664 ->  -1964,   3124,  10408, 19.35,    501,    769,   1144
14:32:08.753 ->   1364,   4744,  17344, 19.26,   2298,   -219,   1259
14:32:08.889 ->   1480,   3952,  17128, 19.21,   2763,   2137,   2337
14:32:08.979 ->   2188,   4252,  20204, 19.40,  -1249,    766,   1887
14:32:09.069 ->    828,   2896,  16228, 19.35,  -2381,    829,    985
14:32:09.166 ->    972,   3404,  12288, 19.21,    764,   -299,   1743
14:32:09.262 ->   2012,   4080,  18004, 19.31,    967,  -2063,   -483
14:32:09.357 ->    -52,   2788,  18672, 19.35,    -70,     33,  -3612
14:32:09.463 ->   1944,   2892,  21216, 19.31,  -2242,    849,  -2519
14:32:09.562 ->   2600,   3840,  14416, 19.31,  -1266,    120,   -589
14:32:09.706 ->   -560,   3960,  14080, 19.35,    426,   -552,   1151
14:32:09.800 ->  -1096,   4612,  18172, 19.31,   2148,   -454,   1391
14:32:09.881 ->   -388,   4464,  17640, 19.31,   -147,   2234,   2803
14:32:09.998 ->    -72,   2248,  15432, 19.26,   -650,    820,    632
14:32:10.098 ->   1992,   3268,  15544, 19.40,   -837,   1346,   1824
14:32:10.199 ->   -516,   3276,  15380, 19.35,   2695,  -2103,   1508
14:32:10.315 ->  -2408,   3680,  18084, 19.35,   2715,  -2552,  -3082
14:32:10.382 ->  -1500,   2844,  20840, 19.31,  -1641,     -7,  -3447
14:32:10.532 ->    -40,   3368,  17776, 19.31,  -1051,   1891,  -1810
14:32:10.627 ->    932,   4420,  16256, 19.26,  -1069,    901,   -893
14:32:10.721 ->    -12,   4100,  13404, 19.35,   -276,   -620,   2156
14:32:10.817 ->    452,   4948,  17592, 19.31,    640,   -287,    404
14:32:10.909 ->   2184,   5644,  18880, 19.35,  -1900,   2224,    836
14:32:11.039 ->    212,   3768,  17040, 19.26,    307,   1125,   2057
14:32:11.131 ->   1264,   3148,  15388, 19.31,  -1101,   1023,    795
14:32:11.249 ->    496,   3036,  13520, 19.21,    231,  -1115,   1270
14:32:11.333 ->   2952,   4404,  15464, 19.21,   2058,   -731,     26
14:32:11.416 ->   1768,   3112,  20960, 19.35,  -2780,   1257,  -4414
14:32:11.536 ->    892,   3404,  17908, 19.26,  -1522,   1817,  -1678
14:32:11.630 ->   1884,   3224,  16704, 19.31,   -832,   -451,   -645
14:32:11.722 ->   -576,   3692,  12596, 19.31,    519,  -1064,    933
14:32:11.868 ->    -36,   5220,  16924, 19.35,   1143,    828,   -281
14:32:11.966 ->   1428,   5720,  17340, 19.31,   2406,   2181,   3111
14:32:12.068 ->   -224,   4176,  20244, 19.31,     40,   -308,   2408
14:32:12.155 ->   -852,   1880,  17208, 19.26,  -1377,    103,    569
14:32:12.250 ->   -112,   3012,  14076, 19.31,   1833,  -1129,   1894
14:32:12.355 ->    332,   4472,  15244, 19.31,   1091,   -774,   1814
14:32:12.450 ->   1848,   5924,  19788, 19.35,   1038,  -1584,    397
14:32:12.574 ->   -256,   4380,  19440, 19.21,    354,    874,  -1335
14:32:12.652 ->   1168,   3976,  15316, 19.21,  -1419,    402,  -1510
14:32:12.759 ->  -1824,   3700,  13304, 19.26,    285,    750,     13
14:32:12.866 ->   -372,   5044,  16264, 19.21,    620,   -262,    -56
14:32:12.984 ->  -1820,   3928,  21440, 19.31,   1627,    377,    220
14:32:13.101 ->  -3344,   2680,  22756, 19.17,  -2096,   -608,    691
14:32:13.186 ->   1548,   3704,  18040, 19.35,  -2000,    597,   1042
14:32:13.294 ->  -3024,   2208,  16928, 19.31,    100,   -263,    652
14:32:13.401 ->   -740,   3780,  13584, 19.17,   1979,   -809,    258
14:32:13.487 ->  -2016,   3840,  19488, 19.26,     59,   -827,  -1378
14:32:13.601 ->   -676,   3444,  20628, 19.31,  -1017,   1191,  -2761
14:32:13.701 ->    636,   3432,  15992, 19.21,    -69,   2080,  -3335
14:32:13.775 ->   -196,   4168,  15972, 19.31,   -145,    587,  -2030
14:32:13.935 ->   -172,   5116,  14632, 19.31,   1013,   -932,   -258
14:32:14.020 ->   -764,   5096,  18588, 19.26,   1197,    758,   -454
14:32:14.100 ->   1048,   6808,  17412, 19.26,  -2338,   2592,   -698
14:32:14.229 ->   -396,   4692,  18388, 19.21,   -214,    344,   2826
14:32:14.313 ->  -1396,   2960,  14136, 19.21,  -1329,   -626,   1474
14:32:14.419 ->    592,   3624,  12460, 19.26,    531,   -972,   1506
14:32:14.522 ->   -412,   4584,  16916, 19.31,   1677,  -1378,    729
14:32:14.620 ->   2528,   4384,  20224, 19.31,   -414,  -1595,  -3279
14:32:14.720 ->   -360,   3424,  18600, 19.17,  -1336,      7,  -1793
14:32:14.838 ->   -172,   3952,  15996, 19.26,   -675,   -139,   -344
14:32:14.958 ->  -3992,   2876,  14112, 19.31,   -133,  -1147,   2771
14:32:15.033 ->  -1860,   4608,  17408, 19.35,   2877,  -1328,    200
14:32:15.154 ->   -272,   4916,  15380, 19.21,   -138,   1620,   2809
14:32:15.237 ->   1968,   4796,  16640, 19.31,   -835,   1297,   1845
14:32:15.352 ->   1664,   4864,  15844, 19.17,   -822,   1424,   2276
14:32:15.469 ->   -316,   3144,  12684, 19.21,   1681,  -1587,   2373
14:32:15.550 ->    912,   4732,  17060, 19.26,    813,   -634,   1637
14:32:15.636 ->   1032,   4552,  20448, 19.17,   -521,  -1009,  -1817
14:32:15.760 ->   1176,   4576,  16952, 19.31,   -225,   1080,  -1581
14:32:15.887 ->   -696,   3080,  18952, 19.26,  -1125,    333,  -1694
14:32:15.973 ->  -3012,   2924,  16208, 19.26,   1183,    149,   1867
14:32:16.070 ->   -452,   4476,  15336, 19.31,   1501,    989,    964
14:32:16.189 ->   1664,   5620,  17736, 19.26,    342,   2446,   2539
14:32:16.271 ->  -1260,   3720,  17872, 19.21,   -698,   2101,   1935
14:32:16.417 ->     32,   4296,  14764, 19.21,  -2665,   1940,   1893
14:32:16.473 ->   -980,   3904,  14088, 19.21,   -142,   -120,   2806
14:32:16.572 ->   -200,   5176,  17080, 19.17,   1367,    433,   1105
14:32:16.708 ->   -100,   4224,  18812, 19.21,  -2736,    343,  -3058
14:32:16.806 ->  -1416,   3576,  20980, 19.21,   -758,   2114,   -400
14:32:16.907 ->    928,   3588,  16080, 19.17,   -699,   1486,   -163
14:32:16.992 ->   1104,   4568,  13500, 19.21,    446,     39,   2403
14:32:17.126 ->   2012,   5584,  16804, 19.21,   1418,   -396,   1810
14:32:17.227 ->   2536,   5368,  16392, 19.26,    625,   1641,   2222
14:32:17.334 ->   -828,   4284,  18216, 19.17,  -1625,   1787,   1936
14:32:17.423 ->    464,   4264,  14368, 19.21,  -1917,   1333,   1469
14:32:17.532 ->   -896,   3840,  13628, 19.31,     38,   -325,   2802
14:32:17.626 ->  -1452,   4640,  17860, 19.26,   1945,   -243,   2069
14:32:17.723 ->  -1056,   4872,  20416, 19.21,   1265,  -1413,   1867
14:32:17.821 ->  -1016,   3944,  20676, 19.21,  -1817,   -370,  -2266
14:32:17.905 ->   -748,   3340,  15608, 19.21,    188,    260,  -2207
14:32:18.027 ->   -952,   3304,  15136, 19.26,   -656,    494,  -2209
14:32:18.159 ->   -700,   4820,  15564, 19.26,    429,    591,    188
14:32:18.263 ->  -1432,   4376,  18080, 19.31,   1134,    367,   1583
14:32:18.357 ->  -1620,   3792,  21888, 19.26,   -569,    512,   1138
14:32:18.447 ->    904,   4244,  18088, 19.26,  -1212,   -446,   2689
14:32:18.527 ->    228,   2992,  16360, 19.21,  -1757,   1121,   1399
14:32:18.659 ->    924,   3300,  16204, 19.40,   -243,   -106,    767
14:32:18.739 ->     52,   4052,  17464, 19.26,    194,    483,   -699
14:32:18.861 ->    144,   4544,  21608, 19.31,  -1449,    469,  -3076
14:32:18.954 ->  -2280,   2716,  18772, 19.31,   -620,   1120,   -226
14:32:19.038 ->    340,   3648,  15644, 19.26,    -20,   1240,   -393
14:32:19.182 ->   -516,   3948,  13512, 19.21,    250,    -55,   1528
14:32:19.278 ->   -236,   5336,  17576, 19.21,   1786,    193,   1479
14:32:19.373 ->   -352,   4676,  17984, 19.26,    809,   1045,   2338
14:32:19.472 ->   -816,   2812,  19576, 19.12,  -1727,     23,   1680
14:32:19.562 ->   1368,   3288,  16428, 19.40,  -1485,     47,    938
14:32:19.653 ->    876,   3388,  13360, 19.26,  -1207,   1261,   1510
14:32:19.788 ->    828,   4184,  12720, 19.31,   1348,   -333,    893
14:32:19.886 ->  -1416,   3932,  20576, 19.31,   2747,  -2295,  -1122
14:32:19.972 ->  -2984,   2276,  22368, 19.26,  -2796,  -1534,  -1143
14:32:20.100 ->  -1396,   1868,  17428, 19.26,    215,   -676,  -1995
14:32:20.193 ->    -84,   3604,  15836, 19.31,     89,    134,  -2711
14:32:20.287 ->    248,   4276,  14800, 19.26,    469,   -569,   -263
14:32:20.406 ->    636,   5556,  17240, 19.26,   2193,    120,     12
14:32:20.503 ->    -80,   5336,  16768, 19.31,   1003,   2558,   1645
14:32:20.589 ->     80,   3808,  16252, 19.31,  -1949,   1782,   1535
14:32:20.704 ->   1020,   3632,  17240, 19.21,  -2025,    863,    477
14:32:20.834 ->    968,   3616,  13308, 19.26,    821,  -1030,    720
14:32:20.920 ->    692,   5024,  16020, 19.26,   1128,    -32,    -70
14:32:21.014 ->   2088,   5612,  18416, 19.21,   1127,     41,     38
14:32:21.121 ->   3336,   4892,  17816, 19.40,  -1509,   -939,  -2054
14:32:21.240 ->   1748,   3912,  16128, 19.26,  -1492,   -613,   -805
14:32:21.323 ->  -2988,   2468,  14388, 19.26,    997,   -483,    128
14:32:21.406 ->   -892,   4868,  18404, 19.31,   1282,    -22,   -643
14:32:21.522 ->  -2616,   3368,  21632, 19.35,   3142,    940,   2019
14:32:21.640 ->  -2828,   2320,  20056, 19.26,    800,  -2215,   1717
14:32:21.721 ->   -400,   2100,  19100, 19.40,  -1944,  -2667,   2105
14:32:21.840 ->  -2612,   2620,  17412, 19.31,    -54,  -1468,  -1826
14:32:21.922 ->  -1820,   4168,  16312, 19.35,    614,   -784,    740
14:32:22.044 ->  -1640,   3768,  20460, 19.31,   1684,  -2497,    450
14:32:22.160 ->  -1580,   3968,  19956, 19.31,    708,   -563,    353
14:32:22.240 ->    904,   3380,  15292, 19.35,   -762,    -85,   1047
14:32:22.369 ->  -2452,   3020,  14912, 19.31,    720,    749,    -77
14:32:22.441 ->  -1392,   4216,  15784, 19.31,    777,    808,    -55
14:32:22.576 ->  -2208,   4056,  19424, 19.26,   2138,   2198,    194
14:32:22.661 ->   -256,   3576,  21360, 19.40,   -792,    210,   1842
14:32:22.774 ->  -1208,   2516,  17248, 19.26,  -1694,   -718,   1086
14:32:22.874 ->   -596,   2444,  17232, 19.26,  -1613,  -1181,    361
14:32:22.961 ->   -900,   4356,  16328, 19.31,    933,  -1041,    877
14:32:23.092 ->  -1348,   3872,  18208, 19.40,   1917,  -1175,    741
14:32:23.176 ->   -760,   3148,  24976, 19.35,     81,   -179,  -2703
14:32:23.291 ->   1864,   4312,  14864, 19.31,    455,    693,   -503
14:32:23.366 ->   1788,   4996,  13088, 19.31,     18,     58,    467
14:32:23.474 ->   2000,   5468,  13800, 19.31,    218,   -305,   2064
14:32:23.593 ->    568,   4104,  19796, 19.26,    557,    515,     59
14:32:23.710 ->   -504,   5500,  18720, 19.35,  -1859,    511,   -858
14:32:23.795 ->  -3044,   2672,  17904, 19.31,  -1324,   1161,   1389
14:32:23.921 ->   -112,   3252,  14580, 19.40,  -1552,   2572,    805
14:32:23.992 ->   1884,   4144,  13984, 19.31,   -163,     92,    698
14:32:24.093 ->   -224,   3904,  18972, 19.35,    817,   -283,   -529
14:32:24.192 ->    364,   3676,  20988, 19.35,  -2679,   -767,  -3642
14:32:24.310 ->    380,   3480,  18200, 19.31,   -426,   1058,  -1466
14:32:24.425 ->   1636,   3964,  17252, 19.31,   -886,    387,  -1187
14:32:24.510 ->  -1260,   3628,  12852, 19.40,    603,   -346,   1159
14:32:24.628 ->   1648,   5900,  17736, 19.35,    297,    884,   -152
14:32:24.726 ->    780,   5836,  16788, 19.40,   1685,   2288,   2598
14:32:24.844 ->     56,   3608,  19436, 19.40,   -981,    662,    810
14:32:24.959 ->    928,   2716,  16164, 19.26,  -1845,   -613,   -320
14:32:25.042 ->  -1272,   2836,  14800, 19.40,   -473,   -757,   1105
14:32:25.121 ->  -1416,   5148,  14884, 19.40,    707,   -128,    127
14:32:25.260 ->  -1188,   5132,  20016, 19.31,   1896,  -2424,   1102
14:32:25.350 ->   -700,   3632,  17924, 19.45,  -1070,   -660,   -635
14:32:25.446 ->    436,   3536,  15584, 19.26,  -1560,   -530,    526
14:32:25.552 ->  -1412,   3508,  14116, 19.45,    142,    468,   -427
14:32:25.651 ->    412,   4748,  16420, 19.49,    391,    383,    -85
14:32:25.762 ->  -1236,   3576,  20016, 19.54,   1506,   1528,   -166
14:32:25.842 ->  -1788,   2968,  21084, 19.45,  -1512,   1400,   -416
14:32:25.977 ->   -876,   2696,  17920, 19.40,   -816,    465,   -195
14:32:26.070 ->  -1976,   2376,  17852, 19.49,   -789,  -1095,     91
14:32:26.163 ->  -2580,   2980,  16164, 19.35,    -82,  -1776,  -1050
14:32:26.277 ->  -1164,   3880,  16276, 19.49,    -82,   -744,  -1174
14:32:26.379 ->   -360,   4120,  20136, 19.49,  -1570,   -507,  -3388
14:32:26.472 ->   1168,   3880,  20756, 19.35,    -24,   -393,   -602
14:32:26.589 ->   1660,   4268,  14924, 19.40,   -989,     46,    -80
14:32:26.684 ->    680,   4216,  14168, 19.40,    997,   -862,   1819
14:32:26.773 ->    712,   5232,  15700, 19.35,    781,   1194,    862
14:32:26.877 ->   -744,   4304,  18892, 19.54,    591,   2023,   1886
14:32:27.010 ->  -2888,   3192,  21720, 19.40,  -2348,   1326,   2689
14:32:27.095 ->    496,   3040,  17432, 19.49,   -484,   -147,   1799
14:32:27.180 ->  -1052,   2436,  14144, 19.45,   -937,   -995,   1766
14:32:27.321 ->    -48,   4096,  16404, 19.45,   1832,   -603,    768
14:32:27.428 ->   -960,   3548,  19520, 19.49,   2086,  -1779,   -530
14:32:27.506 ->   -976,   4344,  17380, 19.45,  -1180,   -255,  -2001
14:32:27.594 ->   1844,   4176,  16420, 19.45,   -172,   1489,  -1033
14:32:27.689 ->    508,   3516,  13288, 19.49,  -1322,   2262,   -742
14:32:27.804 ->   1188,   4688,  15620, 19.35,   -902,   1210,   -501
14:32:27.929 ->   -536,   4944,  17364, 19.49,    889,    257,    150
14:32:28.012 ->  -2928,   3816,  20596, 19.40,  -1820,   3068,   -687
14:32:28.115 ->  -2004,   2364,  19312, 19.49,  -3757,    -12,    276
14:32:28.229 ->    592,   3344,  15376, 19.54,  -1721,   -415,   -781
14:32:28.344 ->   -712,   4356,  14236, 19.54,    407,  -1215,    535
14:32:28.449 ->  -1640,   3916,  16640, 19.49,   2340,   -468,     39
14:32:28.545 ->   1944,   4260,  18460, 19.35,    318,   -127,  -2904
14:32:28.630 ->   -520,   4088,  17212, 19.54,  -1239,     -9,  -1836
14:32:28.717 ->   2396,   4808,  15196, 19.54,  -1080,  -1054,   -126
14:32:28.844 ->    792,   3848,  13408, 19.59,   1318,  -1069,   1485
14:32:28.950 ->   -588,   4868,  16672, 19.49,   1881,   -199,   -541
14:32:29.061 ->    336,   5160,  17124, 19.40,   2164,   1524,   2051
14:32:29.148 ->  -1464,   3956,  17988, 19.45,  -1005,   1069,    281
14:32:29.246 ->    708,   4144,  15296, 19.45,  -2707,    655,  -1294
14:32:29.344 ->   1096,   3916,  12072, 19.45,    120,   -239,   1096
14:32:29.462 ->    680,   4808,  16872, 19.45,   1259,   -212,   -437
14:32:29.545 ->   3248,   4984,  18504, 19.59,    403,  -1243,   -742
14:32:29.678 ->   1616,   4576,  17996, 19.49,  -1458,   1052,  -1558
14:32:29.763 ->   1272,   4124,  16560, 19.45,  -2168,    513,      0
14:32:29.879 ->  -2064,   2596,  15992, 19.54,    390,   -797,   1785
14:32:29.972 ->  -1924,   4352,  18552, 19.59,   1900,   -226,   -394
14:32:30.069 ->  -3032,   4048,  18548, 19.49,   2771,   1281,    493
14:32:30.208 ->  -2392,   3244,  20200, 19.49,  -1350,    631,   -431
14:32:30.294 ->    604,   3124,  18172, 19.49,  -1571,    761,    936
14:32:30.379 ->  -2708,   2160,  16280, 19.45,    344,    -35,   1342
14:32:30.506 ->  -2652,   4176,  17880, 19.54,   2031,    878,   -268
14:32:30.599 ->     32,   5248,  19432, 19.54,   1943,   -567,      9
14:32:30.693 ->   -156,   4960,  19588, 19.49,  -1233,   -610,  -1354
14:32:30.786 ->    984,   4224,  14828, 19.49,  -1555,  -1122,  -1251
14:32:30.928 ->  -1312,   3568,  14084, 19.49,    744,   -510,  -1047
14:32:31.021 ->   2192,   5792,  15876, 19.54,   1962,  -1288,   -479
14:32:31.114 ->  -1924,   4692,  18504, 19.54,   2820,   1289,   1319
14:32:31.207 ->  -1828,   3772,  19764, 19.54,  -1612,   -255,   1005
14:32:31.301 ->    620,   4044,  16756, 19.45,  -1378,  -1096,    519
14:32:31.449 ->  -2548,   2532,  15500, 19.54,    -85,  -1440,    316
14:32:31.535 ->  -1432,   4064,  16944, 19.59,   2173,  -1233,     -8
14:32:31.628 ->    552,   5104,  17976, 19.59,    198,  -3169,   -930
14:32:31.722 ->   1320,   5344,  21356, 19.45,  -1291,    417,  -1848
14:32:31.815 ->   -172,   3452,  15516, 19.54,   -638,    383,   -875
14:32:31.954 ->  -1880,   2896,  14044, 19.59,   -491,    447,  -1519
14:32:32.046 ->   -388,   4784,  16416, 19.49,     29,     94,  -1120
14:32:32.140 ->   -544,   4320,  21448, 19.54,   2471,    465,    717
14:32:32.233 ->  -3456,   3024,  19392, 19.54,    -52,   -734,   1390
14:32:32.327 ->    244,   3252,  14916, 19.64,  -2019,    770,   -267
14:32:32.470 ->   -376,   3416,  15104, 19.59,   -634,   2011,   -784
14:32:32.563 ->   1064,   4524,  15828, 19.59,   1444,    371,   -889
14:32:32.656 ->   3748,   5456,  18340, 19.59,   1592,  -1535,  -1240
14:32:32.750 ->  -1448,   5304,  18148, 19.59,  -1785,   1956,  -2499
14:32:32.842 ->  -1200,   3336,  19308, 19.49,   -263,     46,   -194
14:32:32.966 ->  -2808,   2268,  17844, 19.59,    373,   -314,    -57
14:32:33.064 ->    -40,   5012,  21284, 19.59,    962,    647,   -294
