"time","dt","x","y","z","lat","long","alt",
,,-2696393.5842,-4288462.7279,3850754.8926,37.4262,-122.1598,4.5887,
,,-2696390.4921,-4288464.8475,3850752.8026,37.4262,-122.1598,3.4364,
,,-2696396.6288,-4288462.2978,3850759.3856,37.4263,-122.1599,8.317,
,,-2696393.8099,-4288461.6299,3850763.2245,37.4263,-122.1599,9.0094,
,,-2696386.3114,-4288456.2727,3850756.0949,37.4263,-122.1598,-2.0947,
,,-2696392.8566,-4288462.3998,3850763.398,37.4263,-122.1598,9.2296,
,,-2696399.6069,-4288465.998,3850767.9199,37.4263,-122.1599,17.2501,
,,-2696384.8362,-4288450.8098,3850769.1751,37.4264,-122.1598,1.5585,
,,-2696395.2661,-4288461.6538,3850765.9144,37.4263,-122.1599,11.2759,
,,-2696386.2327,-4288452.169,3850760.8267,37.4263,-122.1598,-2.0111,
,,-2696390.2146,-4288463.0362,3850770.7175,37.4264,-122.1598,12.989,
,,-2696384.816,-4288447.7149,3850770.8896,37.4264,-122.1599,0.51122,
,,-2696384.4726,-4288447.8662,3850769.533,37.4264,-122.1598,-0.35665,
,,-2696386.8432,-4288452.35,3850769.896,37.4264,-122.1598,3.8805,
,,-2696384.8028,-4288450.5383,3850769.7755,37.4264,-122.1598,1.7267,
,,-2696385.2103,-4288447.9961,3850777.7724,37.4265,-122.1599,5.05,
,,-2696382.9484,-4288450.3817,3850773.1616,37.4265,-122.1598,2.8955,
,,-2696378.5903,-4288457.8941,3850778.4136,37.4265,-122.1597,9.2956,
,,-2696380.8071,-4288455.4343,3850774.7373,37.4264,-122.1598,6.3447,
,,-2696385.4583,-4288464.7537,3850786.2031,37.4265,-122.1598,21.5444,
,,-2696386.384,-4288456.7133,3850782.0154,37.4265,-122.1598,13.9852,
,,-2696374.6021,-4288446.9868,3850776.4075,37.4265,-122.1598,-0.94226,
,,-2696382.927,-4288460.3586,3850789.9092,37.4265,-122.1598,19.772,
,,-2696380.1862,-4288450.4755,3850783.6261,37.4265,-122.1598,8.1507,
,,-2696382.1096,-4288455.8909,3850784.5284,37.4265,-122.1598,13.1528,
,,-2696380.8073,-4288452.9634,3850787.7904,37.4266,-122.1598,12.6166,
,,-2696378.9277,-4288452.6116,3850784.0339,37.4265,-122.1598,9.3026,
,,-2696373.062,-4288438.0149,3850782.8178,37.4266,-122.1598,-3.7291,
,,-2696375.5802,-4288444.5232,3850787.5854,37.4266,-122.1598,4.6083,
,,-2696364.3364,-4288438.1826,3850783.0173,37.4266,-122.1597,-7.1834,
,,-2696372.7865,-4288441.6541,3850788.2332,37.4266,-122.1598,1.8922,
,,-2696374.4316,-4288449.0868,3850791.1211,37.4266,-122.1597,9.3396,
,,-2696378.2537,-4288444.3879,3850799.52,37.4267,-122.1598,12.9006,
,,-2696368.9724,-4288435.3983,3850793.3203,37.4267,-122.1598,-0.83408,
,,-2696369.6981,-4288429.5072,3850789.6909,37.4267,-122.1598,-6.6935,
,,-2696366.7537,-4288433.5773,3850791.3974,37.4267,-122.1598,-4.1648,
,,-2696369.8031,-4288439.13,3850793.797,37.4267,-122.1598,2.3156,
,,-2696372.1876,-4288436.6134,3850795.3944,37.4267,-122.1598,2.6024,
,,-2696374.2638,-4288437.6371,3850798.9601,37.4267,-122.1598,6.3353,
,,-2696372.1483,-4288440.6313,3850794.2108,37.4267,-122.1598,4.5677,
,,-2696367.6122,-4288433.174,3850799.7592,37.4268,-122.1598,1.0089,
,,-2696365.1698,-4288434.0655,3850800.7365,37.4268,-122.1597,1.1697,
,,-2696367.0146,-4288427.5797,3850796.4094,37.4268,-122.1598,-5.0405,
,,-2696370.1343,-4288431.0166,3850799.3248,37.4268,-122.1598,0.36055,
,,-2696373.3493,-4288433.8601,3850803.7823,37.4268,-122.1598,6.3402,
,,-2696373.0301,-4288431.2813,3850797.2509,37.4267,-122.1598,0.5022,
,,-2696367.9408,-4288424.1626,3850797.6891,37.4268,-122.1598,-6.1686,
,,-2696364.1209,-4288415.0728,3850795.5769,37.4268,-122.1598,-15.1779,
